source_file,benchmark,baseline,metric,direction,adare_n,adare_mean,adare_std,adare_median,adare_iqr,baseline_mean,baseline_std,baseline_median,baseline_iqr,gain_percent,paired_improvement_mean,paired_improvement_ci95_low,paired_improvement_ci95_high,wilcoxon_one_sided_p,holm_p,rank_biserial_paired
small_all_algorithms_r20_g70\CyberShake\reports\CyberShake_30_extended_pairwise_metrics.csv,CyberShake_30,NSGA-II,epsilon,min,20,0.09879854676185698,0.016037897578915997,0.0951175765869793,0.02478358290250221,0.17901979282389782,0.022872928783022935,0.1848133687525012,0.02486317521237355,44.811383588715614,0.08022124606204085,0.06693052560628147,0.09303287601084605,9.5367431640625e-07,5.7220458984375e-05,1.0
small_all_algorithms_r20_g70\CyberShake\reports\CyberShake_30_extended_pairwise_metrics.csv,CyberShake_30,NSGA-II,hv,max,20,0.9612258100733418,0.01085400522730979,0.9585499554233059,0.018020917951549587,0.8769263753856844,0.017007153401249052,0.8764950438210692,0.01309544229110915,9.613057270695203,0.08429943468765749,0.07535006558633252,0.09378315519627527,9.5367431640625e-07,5.7220458984375e-05,1.0
small_all_algorithms_r20_g70\CyberShake\reports\CyberShake_30_extended_pairwise_metrics.csv,CyberShake_30,NSGA-II,igd,min,20,0.08909756779660563,0.005648172252837083,0.0898920120887422,0.009702782998471923,0.10704559536388605,0.008548131103725945,0.107100798137623,0.010496642519392224,16.766712825753075,0.01794802756728043,0.013502193316707208,0.022174454061517378,2.86102294921875e-06,0.00012302398681640625,0.9809523809523809
small_all_algorithms_r20_g70\CyberShake\reports\CyberShake_30_extended_pairwise_metrics.csv,CyberShake_30,NSGA-II,latency_best,min,20,49787.14656245733,2033.456182635342,49419.082154667965,2294.9139255183254,48400.87518055814,1673.0604821591655,48630.06802379507,2347.7290988671957,-2.864145279868893,-1386.2713818991929,-2703.637854088123,-113.55642710417796,0.9551525115966797,1.0,-0.42857142857142855
small_all_algorithms_r20_g70\CyberShake\reports\CyberShake_30_extended_pairwise_metrics.csv,CyberShake_30,NSGA-II,makespan_best,min,20,11006.517516484375,279.1501104867014,10851.982605769232,373.1441631047164,10907.71835946965,198.81967854213102,10837.650538461538,74.43822485351484,-0.9057729009747548,-98.799157014724,-257.19380159207896,61.75014182414288,0.8226896571022727,1.0,-0.24210526315789474
small_all_algorithms_r20_g70\CyberShake\reports\CyberShake_30_extended_pairwise_metrics.csv,CyberShake_30,NSGA-II,spacing,min,20,0.05159646278011628,0.006091081605393262,0.05210036062932234,0.006202893336782991,0.057232263402181974,0.006323184585552438,0.05934541788605972,0.010121289312249725,9.847243996732846,0.005635800622065697,0.002166013466520265,0.009008624722205545,0.004154205322265625,0.10800933837890625,0.6571428571428571
small_all_algorithms_r20_g70\CyberShake\reports\CyberShake_30_extended_pairwise_metrics.csv,CyberShake_30,NSGA-II,time,min,20,4.4235276150080605,0.08523375623867421,4.410801000020001,0.10308547501335852,4.292381194996414,0.18272490871118155,4.2518892499792855,0.0574924750108039,-3.055330224736847,-0.13114642001164611,-0.20627775012209892,-0.0331455848976475,0.9997072219848633,1.0,-0.8095238095238095
small_all_algorithms_r20_g70\CyberShake\reports\CyberShake_30_extended_pairwise_metrics.csv,CyberShake_30,NSGA-III,cost_best,min,20,1449.318095384616,222.07779595590335,1373.875364615385,84.52759615384639,1934.9234853076928,661.0797499175384,1780.0267284615388,783.4370192307688,25.09687817685749,485.60538992307664,220.59966042307667,782.2863478576918,0.0009927749633789062,0.03402102259826865,0.7523809523809524
small_all_algorithms_r20_g70\CyberShake\reports\CyberShake_30_extended_pairwise_metrics.csv,CyberShake_30,NSGA-III,coverage,max,20,0.0938734146414279,0.06049432145871802,0.08250930356193514,0.06614300732501355,0.08992243331113285,0.049523279694976,0.09326675257731959,0.0634020618556701,4.393766032358797,0.00395098133029503,-0.03784820519218777,0.04814126945165269,0.5508413314819336,1.0,-0.02857142857142857
small_all_algorithms_r20_g70\CyberShake\reports\CyberShake_30_extended_pairwise_metrics.csv,CyberShake_30,NSGA-III,energy_best,min,20,31487800.031923067,322459.73451923236,31451602.82692307,443974.75961538404,31458995.153461527,445939.4722668069,31330950.03846153,424641.51346153766,-0.09156325025966462,-28804.878461539185,-239992.06335576955,205087.0116057682,0.7270622253417969,1.0,-0.1523809523809524
small_all_algorithms_r20_g70\CyberShake\reports\CyberShake_30_extended_pairwise_metrics.csv,CyberShake_30,NSGA-III,epsilon,min,20,0.09879854676185698,0.016037897578915997,0.0951175765869793,0.02478358290250221,0.1094243598263532,0.01830208292640465,0.10780883072384537,0.015092776339871189,9.710646771302525,0.01062581306449624,0.0015476934722611485,0.01975276484886484,0.022027015686035156,0.4625673294067383,0.5142857142857142
small_all_algorithms_r20_g70\CyberShake\reports\CyberShake_30_extended_pairwise_metrics.csv,CyberShake_30,NSGA-III,hv,max,20,0.9612258100733418,0.01085400522730979,0.9585499554233059,0.018020917951549587,0.9507841762324369,0.013444992860674815,0.9506782893013646,0.01726096457692361,1.0982128333562269,0.010441633840904841,0.00344460023385032,0.017645418555558335,0.0133209228515625,0.3063812255859375,0.5619047619047619
small_all_algorithms_r20_g70\CyberShake\reports\CyberShake_30_extended_pairwise_metrics.csv,CyberShake_30,NSGA-III,igd,min,20,0.08909756779660563,0.005648172252837083,0.0898920120887422,0.009702782998471923,0.08497617402268237,0.009601461829505768,0.08413293941644578,0.011312079193398134,-4.8500580560654,-0.004121393773923255,-0.008477836341263612,-5.0977145820638194e-05,0.9336366653442383,1.0,-0.38095238095238093
small_all_algorithms_r20_g70\CyberShake\reports\CyberShake_30_extended_pairwise_metrics.csv,CyberShake_30,NSGA-III,latency_best,min,20,49787.14656245733,2033.456182635342,49419.082154667965,2294.9139255183254,52205.14449276983,1622.874195278932,52019.09119832181,2326.6872973662976,4.631723470562143,2417.9979303125,1296.701003729934,3508.4163706871273,0.0008449554443359375,0.03041839599609375,0.7619047619047619
small_all_algorithms_r20_g70\CyberShake\reports\CyberShake_30_extended_pairwise_metrics.csv,CyberShake_30,NSGA-III,makespan_best,min,20,11006.517516484375,279.1501104867014,10851.982605769232,373.1441631047164,11499.973977976864,438.389761573492,11503.290724615385,540.5454356618084,4.290935461571372,493.4564614924876,280.03097774216496,701.87603527032,3.147125244140625e-05,0.0012903213500976562,0.9142857142857143
small_all_algorithms_r20_g70\CyberShake\reports\CyberShake_30_extended_pairwise_metrics.csv,CyberShake_30,NSGA-III,spacing,min,20,0.05159646278011628,0.006091081605393262,0.05210036062932234,0.006202893336782991,0.05799221280049234,0.008865546118479839,0.05734334923945168,0.011952762377587953,11.028635934929804,0.006395750020376058,0.001934408182028515,0.010524299160163873,0.007656097412109375,0.19140243530273438,0.6095238095238096
small_all_algorithms_r20_g70\CyberShake\reports\CyberShake_30_extended_pairwise_metrics.csv,CyberShake_30,NSGA-III,time,min,20,4.4235276150080605,0.08523375623867421,4.410801000020001,0.10308547501335852,4.0476016599946885,0.09628494462128588,4.02973035001196,0.05925452502560802,-9.287622315429758,-0.375925955013372,-0.4157068457534478,-0.3349518602630997,1.0,1.0,-1.0
small_all_algorithms_r20_g70\CyberShake\reports\CyberShake_30_extended_pairwise_metrics.csv,CyberShake_30,OVEA-style,cost_best,min,20,1449.318095384616,222.07779595590335,1373.875364615385,84.52759615384639,12547.113001538462,3806.186942873899,13494.96066923077,1921.4911184615357,88.44899145160397,11097.794906153847,9335.986670963463,12547.756474788463,9.5367431640625e-07,5.7220458984375e-05,1.0
small_all_algorithms_r20_g70\CyberShake\reports\CyberShake_30_extended_pairwise_metrics.csv,CyberShake_30,OVEA-style,coverage,max,20,0.0626984126984127,0.0873049099390498,0.0,0.11458333333333333,0.0365121809129572,0.019149824164941525,0.031578947368421054,0.0202314296379246,71.7191664006099,0.02618623178545549,-0.011729167653700237,0.06924067044344757,0.28529834747314453,1.0,0.1523809523809524
small_all_algorithms_r20_g70\CyberShake\reports\CyberShake_30_extended_pairwise_metrics.csv,CyberShake_30,OVEA-style,energy_best,min,20,31487800.031923067,322459.73451923236,31451602.82692307,443974.75961538404,31834538.16961538,559186.7587175028,31837714.94230769,559618.5807692297,1.0891885280222455,346738.1376923073,121763.18682692277,586663.5199903833,0.009616851806640625,0.230804443359375,0.5904761904761905
small_all_algorithms_r20_g70\CyberShake\reports\CyberShake_30_extended_pairwise_metrics.csv,CyberShake_30,OVEA-style,epsilon,min,20,0.09879854676185698,0.016037897578915997,0.0951175765869793,0.02478358290250221,0.48987527732049274,0.1230682515298607,0.5151362950257132,0.08040347167510264,79.83189776339343,0.3910767305586358,0.3325411854169291,0.4404069626644203,9.5367431640625e-07,5.7220458984375e-05,1.0
small_all_algorithms_r20_g70\CyberShake\reports\CyberShake_30_extended_pairwise_metrics.csv,CyberShake_30,OVEA-style,hv,max,20,0.9612258100733418,0.01085400522730979,0.9585499554233059,0.018020917951549587,0.5853809857839625,0.06673368129956131,0.5856382247566514,0.07317018108776896,64.20516440007613,0.3758448242893792,0.34671377860569175,0.40302052888438156,9.5367431640625e-07,5.7220458984375e-05,1.0
small_all_algorithms_r20_g70\CyberShake\reports\CyberShake_30_extended_pairwise_metrics.csv,CyberShake_30,OVEA-style,igd,min,20,0.08909756779660563,0.005648172252837083,0.0898920120887422,0.009702782998471923,0.3132963064958074,0.024415740932961193,0.3128981577676807,0.019326599619831852,71.5612453931697,0.2241987386992018,0.21223538883529164,0.23612812534482747,9.5367431640625e-07,5.7220458984375e-05,1.0
small_all_algorithms_r20_g70\CyberShake\reports\CyberShake_30_extended_pairwise_metrics.csv,CyberShake_30,OVEA-style,latency_best,min,20,49787.14656245733,2033.456182635342,49419.082154667965,2294.9139255183254,54001.80619280182,8037.948866814846,51745.46478151442,4638.471944321653,7.804664190854941,4214.6596303444985,1474.041570838552,7740.170632947852,0.002429962158203125,0.07532882690429688,0.6952380952380952
small_all_algorithms_r20_g70\CyberShake\reports\CyberShake_30_extended_pairwise_metrics.csv,CyberShake_30,OVEA-style,makespan_best,min,20,11006.517516484375,279.1501104867014,10851.982605769232,373.1441631047164,13069.01354983218,1789.775046615892,12473.467418846154,694.8368740384631,15.78157391515054,2062.4960333478057,1419.6179546925805,2946.677608585135,4.4224575106059504e-05,0.0017689830042423801,1.0
small_all_algorithms_r20_g70\CyberShake\reports\CyberShake_30_extended_pairwise_metrics.csv,CyberShake_30,OVEA-style,spacing,min,20,0.05159646278011628,0.006091081605393262,0.05210036062932234,0.006202893336782991,0.05870397948923304,0.04434226820962201,0.04347720241765959,0.023272661144215542,12.10738483311912,0.007107516709116746,-0.008509456418467126,0.027723877103153084,0.7847833633422852,1.0,-0.2
small_all_algorithms_r20_g70\CyberShake\reports\CyberShake_30_extended_pairwise_metrics.csv,CyberShake_30,OVEA-style,time,min,20,4.4235276150080605,0.08523375623867421,4.410801000020001,0.10308547501335852,3.411868845007848,0.1468618635193434,3.3823551000095904,0.18634912501147483,-29.651162338213666,-1.0116587700002129,-1.090095146502208,-0.9345109053791384,1.0,1.0,-1.0
small_all_algorithms_r20_g70\CyberShake\reports\CyberShake_30_extended_pairwise_metrics.csv,CyberShake_30,QL-NSGA-III,cost_best,min,20,1449.318095384616,222.07779595590335,1373.875364615385,84.52759615384639,2057.668485307692,540.956301571897,2142.5519207692305,922.1933653846149,29.565034128036753,608.3503899230768,361.478279823077,847.4974088673073,8.392333984375e-05,0.00327301025390625,0.8761904761904762
small_all_algorithms_r20_g70\CyberShake\reports\CyberShake_30_extended_pairwise_metrics.csv,CyberShake_30,QL-NSGA-III,coverage,max,20,0.09485070849933555,0.056447859567126786,0.0824829931972789,0.07536139455782315,0.07269691068869336,0.033012136533932285,0.06316489361702127,0.04824561403508772,30.474194296247862,0.022153797810642202,-0.01255379951997954,0.05740289515668534,0.20454883575439453,1.0,0.21904761904761905
small_all_algorithms_r20_g70\CyberShake\reports\CyberShake_30_extended_pairwise_metrics.csv,CyberShake_30,QL-NSGA-III,energy_best,min,20,31487800.031923067,322459.73451923236,31451602.82692307,443974.75961538404,31442571.02692307,415380.15104698215,31429957.826923072,502170.5769230798,-0.1438463952622302,-45229.00500000156,-276702.73347115575,176724.25658653746,0.5652561187744141,1.0,-0.0380952380952381
small_all_algorithms_r20_g70\CyberShake\reports\CyberShake_30_extended_pairwise_metrics.csv,CyberShake_30,QL-NSGA-III,epsilon,min,20,0.09879854676185698,0.016037897578915997,0.0951175765869793,0.02478358290250221,0.10308345248288453,0.01405887799109247,0.10025784471663525,0.012082862821354734,4.156734779269247,0.00428490572102756,-0.0018916878576745936,0.010391767731083135,0.10808372497558594,1.0,0.3238095238095238
small_all_algorithms_r20_g70\CyberShake\reports\CyberShake_30_extended_pairwise_metrics.csv,CyberShake_30,QL-NSGA-III,hv,max,20,0.9612258100733418,0.01085400522730979,0.9585499554233059,0.018020917951549587,0.9489443728738503,0.012269198986517479,0.9473803508656865,0.01727511801183257,1.2942209839231802,0.01228143719949159,0.005937590074548335,0.018443147847488364,0.0013561248779296875,0.04475212097167969,0.7333333333333333
small_all_algorithms_r20_g70\CyberShake\reports\CyberShake_30_extended_pairwise_metrics.csv,CyberShake_30,QL-NSGA-III,igd,min,20,0.08909756779660563,0.005648172252837083,0.0898920120887422,0.009702782998471923,0.08396998170158163,0.008230490704505872,0.08332702246606835,0.011743240397875374,-6.106451366449952,-0.005127586095023989,-0.00941338974284335,-0.0009023241805593789,0.9734153747558594,1.0,-0.4857142857142857
small_all_algorithms_r20_g70\CyberShake\reports\CyberShake_30_extended_pairwise_metrics.csv,CyberShake_30,QL-NSGA-III,latency_best,min,20,49787.14656245733,2033.456182635342,49419.082154667965,2294.9139255183254,52897.214997672476,1869.8206095167898,53433.5162001923,2723.682452195768,5.879455913419997,3110.068435215143,1955.0080075355859,4214.413823716985,8.392333984375e-05,0.00327301025390625,0.8761904761904762
small_all_algorithms_r20_g70\CyberShake\reports\CyberShake_30_extended_pairwise_metrics.csv,CyberShake_30,QL-NSGA-III,makespan_best,min,20,11006.517516484375,279.1501104867014,10851.982605769232,373.1441631047164,11389.03131690039,510.1585997698658,11493.355473076923,691.0881151652629,3.358615757324289,382.51380041601516,174.46785505988157,583.8122727273695,0.0009720292170933899,0.03402102259826865,0.8105263157894737
small_all_algorithms_r20_g70\CyberShake\reports\CyberShake_30_extended_pairwise_metrics.csv,CyberShake_30,QL-NSGA-III,spacing,min,20,0.05159646278011628,0.006091081605393262,0.05210036062932234,0.006202893336782991,0.05609935958389863,0.008340389534834399,0.054932796493267336,0.008360956150364286,8.02664564654808,0.004502896803782348,0.0013762571074652774,0.007937966711874689,0.01811695098876953,0.3985729217529297,0.5333333333333333
small_all_algorithms_r20_g70\CyberShake\reports\CyberShake_30_extended_pairwise_metrics.csv,CyberShake_30,QL-NSGA-III,time,min,20,4.4235276150080605,0.08523375623867421,4.410801000020001,0.10308547501335852,4.124447460004012,0.1672284668237874,4.077298949996475,0.03964869996707421,-7.251399318437622,-0.2990801550040487,-0.3686162504981621,-0.21057940512153436,0.9999160766601562,1.0,-0.8666666666666667
small_all_algorithms_r20_g70\CyberShake\reports\CyberShake_30_extended_pairwise_metrics.csv,CyberShake_30,QMOEA/D-AWA-style,cost_best,min,20,1449.318095384616,222.07779595590335,1373.875364615385,84.52759615384639,20287.458207692296,775.6018348731785,20549.29347692307,1082.5101923076836,92.85608832537194,18838.140112307687,18436.742285865377,19187.133468557688,9.5367431640625e-07,5.7220458984375e-05,1.0
small_all_algorithms_r20_g70\CyberShake\reports\CyberShake_30_extended_pairwise_metrics.csv,CyberShake_30,QMOEA/D-AWA-style,coverage,max,20,0.041798245614035084,0.05175029719203988,0.0,0.08333333333333333,0.0005154639175257732,0.002305224719071948,0.0,0.0,8008.859649122806,0.041282781696509306,0.02044944836317598,0.06378278169650933,0.0036321914711260127,0.10170136119152835,1.0
small_all_algorithms_r20_g70\CyberShake\reports\CyberShake_30_extended_pairwise_metrics.csv,CyberShake_30,QMOEA/D-AWA-style,energy_best,min,20,31487800.031923067,322459.73451923236,31451602.82692307,443974.75961538404,30713710.99999999,0.0,30713710.99999999,0.0,-2.5203370309861883,-774089.0319230829,-914364.8128557757,-644840.7334615437,1.0,1.0,-1.0
small_all_algorithms_r20_g70\CyberShake\reports\CyberShake_30_extended_pairwise_metrics.csv,CyberShake_30,QMOEA/D-AWA-style,epsilon,min,20,0.09879854676185698,0.016037897578915997,0.0951175765869793,0.02478358290250221,0.7993636735390055,0.03245452428180539,0.8103199899387373,0.04529689299574213,87.64035068988709,0.7005651267771487,0.6839052692967446,0.7156256074709256,9.5367431640625e-07,5.7220458984375e-05,1.0
small_all_algorithms_r20_g70\CyberShake\reports\CyberShake_30_extended_pairwise_metrics.csv,CyberShake_30,QMOEA/D-AWA-style,hv,max,20,0.9612258100733418,0.01085400522730979,0.9585499554233059,0.018020917951549587,0.2902394975222927,0.0366278711282312,0.28066213290268216,0.04175963064814214,231.18366668875314,0.670986312551049,0.6541246059914698,0.6867427847059197,9.5367431640625e-07,5.7220458984375e-05,1.0
small_all_algorithms_r20_g70\CyberShake\reports\CyberShake_30_extended_pairwise_metrics.csv,CyberShake_30,QMOEA/D-AWA-style,igd,min,20,0.08909756779660563,0.005648172252837083,0.0898920120887422,0.009702782998471923,0.44639982363446623,0.02788636779452156,0.44555812230779124,0.04189207001703976,80.04085954353712,0.3573022558378605,0.3449436694148523,0.36914046717033505,9.5367431640625e-07,5.7220458984375e-05,1.0
small_all_algorithms_r20_g70\CyberShake\reports\CyberShake_30_extended_pairwise_metrics.csv,CyberShake_30,QMOEA/D-AWA-style,latency_best,min,20,49787.14656245733,2033.456182635342,49419.082154667965,2294.9139255183254,65967.43833677328,4364.270403547223,66106.29100340893,5243.8729539408305,24.52769454486504,16180.291774315958,14190.152270453482,18230.965395262665,9.5367431640625e-07,5.7220458984375e-05,1.0
small_all_algorithms_r20_g70\CyberShake\reports\CyberShake_30_extended_pairwise_metrics.csv,CyberShake_30,QMOEA/D-AWA-style,makespan_best,min,20,11006.517516484375,279.1501104867014,10851.982605769232,373.1441631047164,17334.52035329056,2329.043177366682,18051.29282530649,4282.2271842307655,36.505208727075974,6328.0028368061885,5361.4815084611155,7270.996984506892,9.5367431640625e-07,5.7220458984375e-05,1.0
small_all_algorithms_r20_g70\CyberShake\reports\CyberShake_30_extended_pairwise_metrics.csv,CyberShake_30,QMOEA/D-AWA-style,spacing,min,20,0.05159646278011628,0.006091081605393262,0.05210036062932234,0.006202893336782991,0.09019454585576486,0.06046519429605088,0.07076836057526283,0.062347782032070156,42.794254031028586,0.03859808307564857,0.014752988356178949,0.0637106099937672,0.001827239990234375,0.0584716796875,0.7142857142857143
small_all_algorithms_r20_g70\CyberShake\reports\CyberShake_30_extended_pairwise_metrics.csv,CyberShake_30,QMOEA/D-AWA-style,time,min,20,4.4235276150080605,0.08523375623867421,4.410801000020001,0.10308547501335852,4.568229825011803,0.17736916454158502,4.595443450001767,0.2186838749621529,3.1675772793101333,0.14470221000374295,0.05183894900692401,0.22945655437557433,0.0036478042602539062,0.10170136119152835,0.6666666666666666
small_all_algorithms_r20_g70\Epigenomics\reports\Epigenomics_24_extended_pairwise_metrics.csv,Epigenomics_24,MOEA/D,cost_best,min,20,27347.955227923077,347.69335467223635,27300.58968769231,484.1205280769209,107210.09101676925,42251.51006144916,113090.73843923077,52697.49187576922,74.49124894069399,79862.13578884615,61361.02953981347,97632.11845210577,1.9073486328125e-06,8.0108642578125e-05,0.9904761904761905
small_all_algorithms_r20_g70\Epigenomics\reports\Epigenomics_24_extended_pairwise_metrics.csv,Epigenomics_24,MOEA/D,coverage,max,20,0.010851956578981444,0.011305782565029066,0.014928698752228164,0.017097829319060363,0.029654042177645445,0.018360907285317307,0.030612244897959183,0.023085023833277908,-63.404798192530606,-0.018802085598664007,-0.02977056836642423,-0.008094394870270817,0.9971351176317506,1.0,-0.7047619047619048
small_all_algorithms_r20_g70\Epigenomics\reports\Epigenomics_24_extended_pairwise_metrics.csv,Epigenomics_24,MOEA/D,energy_best,min,20,716297478.4886153,306150.8145675436,716236393.7615384,245119.22769224644,715667885.5496153,41877.66528066311,715664329.6923077,74327.8846154213,-0.08797278063085066,-629592.9390000344,-776016.9508500585,-520335.0946154235,1.0,1.0,-1.0
small_all_algorithms_r20_g70\Epigenomics\reports\Epigenomics_24_extended_pairwise_metrics.csv,Epigenomics_24,MOEA/D,epsilon,min,20,0.038123274684248566,0.008357785458239392,0.035112946079793754,0.011997508611935,0.1516894222800988,0.03271566851072309,0.1558309094696681,0.037644457227937383,74.86754573179608,0.11356614759585022,0.10025973789783055,0.12602125522347937,9.5367431640625e-07,5.7220458984375e-05,1.0
small_all_algorithms_r20_g70\Epigenomics\reports\Epigenomics_24_extended_pairwise_metrics.csv,Epigenomics_24,MOEA/D,hv,max,20,1.1717487690584956,0.0030142461088957778,1.1726524641803513,0.004025585616092453,1.0453843468622264,0.033442459046450136,1.0431149106047592,0.03896659315335338,12.087843344465446,0.12636442219626912,0.11231089909867643,0.14027051332475,9.5367431640625e-07,5.7220458984375e-05,1.0
small_all_algorithms_r20_g70\Epigenomics\reports\Epigenomics_24_extended_pairwise_metrics.csv,Epigenomics_24,MOEA/D,igd,min,20,0.053358505958855815,0.006736218683377521,0.05175991873225376,0.011614139644794567,0.11165613298128736,0.011536557143805618,0.10969525140182484,0.015063380862451528,52.2117553831116,0.05829762702243154,0.05249678639814964,0.06409612148044426,9.5367431640625e-07,5.7220458984375e-05,1.0
small_all_algorithms_r20_g70\Epigenomics\reports\Epigenomics_24_extended_pairwise_metrics.csv,Epigenomics_24,MOEA/D,latency_best,min,20,858848.9189932797,16650.136761949427,860571.7577452449,8395.00469359965,928153.5596951147,20966.461151506555,924646.1207195027,24992.57084148738,7.466936906927408,69304.64070183523,56912.80796494322,81654.3186541579,9.5367431640625e-07,5.7220458984375e-05,1.0
small_all_algorithms_r20_g70\Epigenomics\reports\Epigenomics_24_extended_pairwise_metrics.csv,Epigenomics_24,MOEA/D,makespan_best,min,20,261774.11549307258,105.5620649394197,261770.36720326924,154.6950776584854,292711.7762981513,19922.98205341103,296311.0724333264,28881.14915304311,10.56932563367937,30937.660805078747,22580.55689010548,39596.89461175213,9.5367431640625e-07,5.7220458984375e-05,1.0
small_all_algorithms_r20_g70\Epigenomics\reports\Epigenomics_24_extended_pairwise_metrics.csv,Epigenomics_24,MOEA/D,spacing,min,20,0.05434896927661621,0.007502417305708349,0.05607770716532488,0.010286902305740274,0.06899082919375357,0.011384953592582918,0.06850433063510342,0.01612749934625972,21.222907578074206,0.014641859917137364,0.010407979522309672,0.018805213555401563,1.9073486328125e-06,8.0108642578125e-05,0.9904761904761905
small_all_algorithms_r20_g70\Epigenomics\reports\Epigenomics_24_extended_pairwise_metrics.csv,Epigenomics_24,MOEA/D,time,min,20,4.427701430008165,0.08032517798145059,4.399735100014368,0.051994050038047135,3.9902751250134316,0.06454485927989204,3.9906096500344574,0.08798247503000312,-10.962309396980764,-0.43742630499473306,-0.48545839148646336,-0.3920159273574973,1.0,1.0,-1.0
small_all_algorithms_r20_g70\Epigenomics\reports\Epigenomics_24_extended_pairwise_metrics.csv,Epigenomics_24,NSGA-II,cost_best,min,20,27347.955227923077,347.69335467223635,27300.58968769231,484.1205280769209,27017.914551076923,231.21178734023593,27010.728421538464,362.32107538461787,-1.221562368265759,-330.0406768461529,-528.7552945423066,-135.06084813653965,0.9952821731567383,1.0,-0.638095238095238
small_all_algorithms_r20_g70\Epigenomics\reports\Epigenomics_24_extended_pairwise_metrics.csv,Epigenomics_24,NSGA-II,coverage,max,20,0.11652422163945216,0.03803716309064054,0.11215245235863792,0.057424931053131914,0.009410553155145706,0.009494944496117192,0.010309278350515464,0.01321915530428999,1138.22924878477,0.10711366848430641,0.09092490471651743,0.12381723922418807,4.4224575106059504e-05,0.0015478601287120827,1.0
small_all_algorithms_r20_g70\Epigenomics\reports\Epigenomics_24_extended_pairwise_metrics.csv,Epigenomics_24,NSGA-II,energy_best,min,20,716297478.4886153,306150.8145675436,716236393.7615384,245119.22769224644,716116232.0751538,193060.689483605,716081252.8807691,294405.7788462639,-0.025309636249444156,-181246.4134615183,-351438.8391807639,-27907.59048742072,0.9880247116088867,1.0,-0.5619047619047619
small_all_algorithms_r20_g70\Epigenomics\reports\Epigenomics_24_extended_pairwise_metrics.csv,Epigenomics_24,NSGA-II,epsilon,min,20,0.038123274684248566,0.008357785458239392,0.035112946079793754,0.011997508611935,0.11638962374182112,0.017474004584057908,0.11260997098612155,0.017291145504944705,67.24512593251892,0.07826634905757254,0.06911217280394939,0.08759995589789664,9.5367431640625e-07,5.7220458984375e-05,1.0
small_all_algorithms_r20_g70\Epigenomics\reports\Epigenomics_24_extended_pairwise_metrics.csv,Epigenomics_24,NSGA-II,hv,max,20,1.1717487690584956,0.0030142461088957778,1.1726524641803513,0.004025585616092453,1.103984651549747,0.020983748464095432,1.1028604611942134,0.025339040776139354,6.138139458154879,0.06776411750874871,0.05916433732743873,0.07731530314852073,9.5367431640625e-07,5.7220458984375e-05,1.0
small_all_algorithms_r20_g70\Epigenomics\reports\Epigenomics_24_extended_pairwise_metrics.csv,Epigenomics_24,NSGA-II,igd,min,20,0.053358505958855815,0.006736218683377521,0.05175991873225376,0.011614139644794567,0.08616433998935757,0.012427856300353734,0.08561272482394132,0.011202647235773383,38.07356272276177,0.032805834030501746,0.026839097413308456,0.03869029176930204,1.9073486328125e-06,8.0108642578125e-05,0.9904761904761905
small_all_algorithms_r20_g70\Epigenomics\reports\Epigenomics_24_extended_pairwise_metrics.csv,Epigenomics_24,NSGA-II,latency_best,min,20,858848.9189932797,16650.136761949427,860571.7577452449,8395.00469359965,845214.7078358255,14792.906440034294,834309.3413950149,27093.893046172685,-1.6131062357356052,-13634.211157454014,-23045.400236612717,-4173.6143637496,0.9975700378417969,1.0,-0.6857142857142857
small_all_algorithms_r20_g70\Epigenomics\reports\Epigenomics_24_extended_pairwise_metrics.csv,Epigenomics_24,NSGA-II,makespan_best,min,20,261774.11549307258,105.5620649394197,261770.36720326924,154.6950776584854,261839.78004139592,369.0323773734204,261701.69905807692,141.12963418569416,0.025078140652639903,65.66454832332238,-74.17243469539582,247.81937656980267,0.7509956359863281,1.0,-0.17142857142857143
small_all_algorithms_r20_g70\Epigenomics\reports\Epigenomics_24_extended_pairwise_metrics.csv,Epigenomics_24,NSGA-II,spacing,min,20,0.05434896927661621,0.007502417305708349,0.05607770716532488,0.010286902305740274,0.059912044095213515,0.005727893935302182,0.059614582733093335,0.006438253460397267,9.285403131557894,0.0055630748185973135,0.0012014344980624276,0.01013545363004929,0.019994735717773438,0.5398578643798828,0.5238095238095238
small_all_algorithms_r20_g70\Epigenomics\reports\Epigenomics_24_extended_pairwise_metrics.csv,Epigenomics_24,NSGA-II,time,min,20,4.427701430008165,0.08032517798145059,4.399735100014368,0.051994050038047135,4.244322259997716,0.10017855167850874,4.222730900015449,0.04605400004948024,-4.320576025500652,-0.18337917001044843,-0.23684808551006425,-0.11926483126269886,0.9998950958251953,1.0,-0.8571428571428571
small_all_algorithms_r20_g70\Epigenomics\reports\Epigenomics_24_extended_pairwise_metrics.csv,Epigenomics_24,NSGA-III,cost_best,min,20,27347.955227923077,347.69335467223635,27300.58968769231,484.1205280769209,28947.997583846154,1513.6302369578923,28853.758282307692,2687.0907957692216,5.5272989134694,1600.0423559230778,939.5981659769244,2289.2609865423083,0.00024127960205078125,0.008203506469726562,0.8285714285714286
