source_file,benchmark,context,operator,uses,mean_reward
quick_ablation\V4\Montage\reports\Montage_25_adare_controller_trace.csv,Montage_25,middle:high_div:moving,uniform_0_5,111,0.005053932902794454
quick_ablation\V4\Montage\reports\Montage_25_adare_controller_trace.csv,Montage_25,middle:high_div:moving,uniform_0_8,108,0.030136139120653143
quick_ablation\V4\Montage\reports\Montage_25_adare_controller_trace.csv,Montage_25,middle:high_div:stagnant,one_point,143,0.03839146997090209
quick_ablation\V4\Montage\reports\Montage_25_adare_controller_trace.csv,Montage_25,middle:high_div:stagnant,two_point,132,0.035680694918253895
quick_ablation\V4\Montage\reports\Montage_25_adare_controller_trace.csv,Montage_25,middle:high_div:stagnant,uniform_0_5,109,0.008403218257369954
quick_ablation\V4\Montage\reports\Montage_25_adare_controller_trace.csv,Montage_25,middle:high_div:stagnant,uniform_0_8,118,0.03661981856223244
quick_ablation\V5\CyberShake\reports\CyberShake_30_adare_controller_trace.csv,CyberShake_30,early:high_div:moving,one_point,171,0.0913082158813954
quick_ablation\V5\CyberShake\reports\CyberShake_30_adare_controller_trace.csv,CyberShake_30,early:high_div:moving,two_point,175,0.0673852295167974
quick_ablation\V5\CyberShake\reports\CyberShake_30_adare_controller_trace.csv,CyberShake_30,early:high_div:moving,uniform_0_5,150,0.06377718009568645
quick_ablation\V5\CyberShake\reports\CyberShake_30_adare_controller_trace.csv,CyberShake_30,early:high_div:moving,uniform_0_8,149,0.0801734687929341
quick_ablation\V5\CyberShake\reports\CyberShake_30_adare_controller_trace.csv,CyberShake_30,early:high_div:stagnant,one_point,104,0.05919147883280562
quick_ablation\V5\CyberShake\reports\CyberShake_30_adare_controller_trace.csv,CyberShake_30,early:high_div:stagnant,two_point,90,0.05970606598659316
quick_ablation\V5\CyberShake\reports\CyberShake_30_adare_controller_trace.csv,CyberShake_30,early:high_div:stagnant,uniform_0_5,95,0.04137156603524843
quick_ablation\V5\CyberShake\reports\CyberShake_30_adare_controller_trace.csv,CyberShake_30,early:high_div:stagnant,uniform_0_8,91,0.0673255420878049
quick_ablation\V5\CyberShake\reports\CyberShake_30_adare_controller_trace.csv,CyberShake_30,late:high_div:moving,one_point,101,0.060029262995014925
quick_ablation\V5\CyberShake\reports\CyberShake_30_adare_controller_trace.csv,CyberShake_30,late:high_div:moving,two_point,110,0.055667212305753805
quick_ablation\V5\CyberShake\reports\CyberShake_30_adare_controller_trace.csv,CyberShake_30,late:high_div:moving,uniform_0_5,74,0.04551873070102168
quick_ablation\V5\CyberShake\reports\CyberShake_30_adare_controller_trace.csv,CyberShake_30,late:high_div:moving,uniform_0_8,81,0.05024334703349525
quick_ablation\V5\CyberShake\reports\CyberShake_30_adare_controller_trace.csv,CyberShake_30,late:high_div:stagnant,one_point,160,0.052173055738726756
quick_ablation\V5\CyberShake\reports\CyberShake_30_adare_controller_trace.csv,CyberShake_30,late:high_div:stagnant,two_point,157,0.04862590245320284
quick_ablation\V5\CyberShake\reports\CyberShake_30_adare_controller_trace.csv,CyberShake_30,late:high_div:stagnant,uniform_0_5,140,0.03719607051614568
quick_ablation\V5\CyberShake\reports\CyberShake_30_adare_controller_trace.csv,CyberShake_30,late:high_div:stagnant,uniform_0_8,144,0.04683969085300786
quick_ablation\V5\CyberShake\reports\CyberShake_30_adare_controller_trace.csv,CyberShake_30,middle:high_div:moving,one_point,128,0.06333521697576894
quick_ablation\V5\CyberShake\reports\CyberShake_30_adare_controller_trace.csv,CyberShake_30,middle:high_div:moving,two_point,132,0.06193336611052016
quick_ablation\V5\CyberShake\reports\CyberShake_30_adare_controller_trace.csv,CyberShake_30,middle:high_div:moving,uniform_0_5,86,0.05025335447506103
quick_ablation\V5\CyberShake\reports\CyberShake_30_adare_controller_trace.csv,CyberShake_30,middle:high_div:moving,uniform_0_8,121,0.0775881792981355
quick_ablation\V5\CyberShake\reports\CyberShake_30_adare_controller_trace.csv,CyberShake_30,middle:high_div:stagnant,one_point,134,0.06446341076489755
quick_ablation\V5\CyberShake\reports\CyberShake_30_adare_controller_trace.csv,CyberShake_30,middle:high_div:stagnant,two_point,131,0.051886288522255235
quick_ablation\V5\CyberShake\reports\CyberShake_30_adare_controller_trace.csv,CyberShake_30,middle:high_div:stagnant,uniform_0_5,109,0.03243559327546314
quick_ablation\V5\CyberShake\reports\CyberShake_30_adare_controller_trace.csv,CyberShake_30,middle:high_div:stagnant,uniform_0_8,133,0.04912000184799282
quick_ablation\V5\Epigenomics\reports\Epigenomics_24_adare_controller_trace.csv,Epigenomics_24,early:high_div:moving,one_point,258,0.09241563177346115
quick_ablation\V5\Epigenomics\reports\Epigenomics_24_adare_controller_trace.csv,Epigenomics_24,early:high_div:moving,two_point,219,0.09832245862187511
quick_ablation\V5\Epigenomics\reports\Epigenomics_24_adare_controller_trace.csv,Epigenomics_24,early:high_div:moving,uniform_0_5,166,0.0666300001243418
quick_ablation\V5\Epigenomics\reports\Epigenomics_24_adare_controller_trace.csv,Epigenomics_24,early:high_div:moving,uniform_0_8,179,0.07238790704371778
quick_ablation\V5\Epigenomics\reports\Epigenomics_24_adare_controller_trace.csv,Epigenomics_24,early:high_div:stagnant,one_point,60,0.08327532641771156
quick_ablation\V5\Epigenomics\reports\Epigenomics_24_adare_controller_trace.csv,Epigenomics_24,early:high_div:stagnant,two_point,54,0.08257092022696778
quick_ablation\V5\Epigenomics\reports\Epigenomics_24_adare_controller_trace.csv,Epigenomics_24,early:high_div:stagnant,uniform_0_5,50,0.06886190603745775
quick_ablation\V5\Epigenomics\reports\Epigenomics_24_adare_controller_trace.csv,Epigenomics_24,early:high_div:stagnant,uniform_0_8,43,0.05967019556624771
quick_ablation\V5\Epigenomics\reports\Epigenomics_24_adare_controller_trace.csv,Epigenomics_24,late:high_div:moving,one_point,220,0.08154638148947646
quick_ablation\V5\Epigenomics\reports\Epigenomics_24_adare_controller_trace.csv,Epigenomics_24,late:high_div:moving,two_point,228,0.0801357615330608
quick_ablation\V5\Epigenomics\reports\Epigenomics_24_adare_controller_trace.csv,Epigenomics_24,late:high_div:moving,uniform_0_5,166,0.04951336932163451
quick_ablation\V5\Epigenomics\reports\Epigenomics_24_adare_controller_trace.csv,Epigenomics_24,late:high_div:moving,uniform_0_8,157,0.06503533391901185
quick_ablation\V5\Epigenomics\reports\Epigenomics_24_adare_controller_trace.csv,Epigenomics_24,late:high_div:stagnant,one_point,55,0.08220231727454971
quick_ablation\V5\Epigenomics\reports\Epigenomics_24_adare_controller_trace.csv,Epigenomics_24,late:high_div:stagnant,two_point,53,0.0833510458539044
quick_ablation\V5\Epigenomics\reports\Epigenomics_24_adare_controller_trace.csv,Epigenomics_24,late:high_div:stagnant,uniform_0_5,50,0.04960085250159405
quick_ablation\V5\Epigenomics\reports\Epigenomics_24_adare_controller_trace.csv,Epigenomics_24,late:high_div:stagnant,uniform_0_8,53,0.08397725005079158
quick_ablation\V5\Epigenomics\reports\Epigenomics_24_adare_controller_trace.csv,Epigenomics_24,middle:high_div:moving,one_point,67,0.07587797246308117
quick_ablation\V5\Epigenomics\reports\Epigenomics_24_adare_controller_trace.csv,Epigenomics_24,middle:high_div:moving,two_point,77,0.09297158431120374
quick_ablation\V5\Epigenomics\reports\Epigenomics_24_adare_controller_trace.csv,Epigenomics_24,middle:high_div:moving,uniform_0_5,84,0.04623099590484162
quick_ablation\V5\Epigenomics\reports\Epigenomics_24_adare_controller_trace.csv,Epigenomics_24,middle:high_div:moving,uniform_0_8,71,0.07725976951775758
quick_ablation\V5\Epigenomics\reports\Epigenomics_24_adare_controller_trace.csv,Epigenomics_24,middle:high_div:stagnant,one_point,184,0.08391021763386668
quick_ablation\V5\Epigenomics\reports\Epigenomics_24_adare_controller_trace.csv,Epigenomics_24,middle:high_div:stagnant,two_point,155,0.0833175854109843
quick_ablation\V5\Epigenomics\reports\Epigenomics_24_adare_controller_trace.csv,Epigenomics_24,middle:high_div:stagnant,uniform_0_5,155,0.049883181998379524
quick_ablation\V5\Epigenomics\reports\Epigenomics_24_adare_controller_trace.csv,Epigenomics_24,middle:high_div:stagnant,uniform_0_8,204,0.07116662219096064
quick_ablation\V5\Montage\reports\Montage_25_adare_controller_trace.csv,Montage_25,early:high_div:moving,one_point,203,0.0643236674843593
quick_ablation\V5\Montage\reports\Montage_25_adare_controller_trace.csv,Montage_25,early:high_div:moving,two_point,215,0.060807957361806886
quick_ablation\V5\Montage\reports\Montage_25_adare_controller_trace.csv,Montage_25,early:high_div:moving,uniform_0_5,230,0.03714519786670115
quick_ablation\V5\Montage\reports\Montage_25_adare_controller_trace.csv,Montage_25,early:high_div:moving,uniform_0_8,236,0.06093340760387639
quick_ablation\V5\Montage\reports\Montage_25_adare_controller_trace.csv,Montage_25,early:high_div:stagnant,one_point,33,0.03834233024947329
quick_ablation\V5\Montage\reports\Montage_25_adare_controller_trace.csv,Montage_25,early:high_div:stagnant,two_point,35,0.033965517949788984
quick_ablation\V5\Montage\reports\Montage_25_adare_controller_trace.csv,Montage_25,early:high_div:stagnant,uniform_0_5,30,-0.0017866150366812146
quick_ablation\V5\Montage\reports\Montage_25_adare_controller_trace.csv,Montage_25,early:high_div:stagnant,uniform_0_8,30,0.02990456524428424
quick_ablation\V5\Montage\reports\Montage_25_adare_controller_trace.csv,Montage_25,late:high_div:moving,one_point,65,0.06443196639787992
quick_ablation\V5\Montage\reports\Montage_25_adare_controller_trace.csv,Montage_25,late:high_div:moving,two_point,73,0.037222345152011296
quick_ablation\V5\Montage\reports\Montage_25_adare_controller_trace.csv,Montage_25,late:high_div:moving,uniform_0_5,65,0.025690615106475734
quick_ablation\V5\Montage\reports\Montage_25_adare_controller_trace.csv,Montage_25,late:high_div:moving,uniform_0_8,62,0.022571489455331353
quick_ablation\V5\Montage\reports\Montage_25_adare_controller_trace.csv,Montage_25,late:high_div:stagnant,one_point,183,0.05332519095047162
quick_ablation\V5\Montage\reports\Montage_25_adare_controller_trace.csv,Montage_25,late:high_div:stagnant,two_point,167,0.04029639388323103
quick_ablation\V5\Montage\reports\Montage_25_adare_controller_trace.csv,Montage_25,late:high_div:stagnant,uniform_0_5,157,0.010631311231570998
quick_ablation\V5\Montage\reports\Montage_25_adare_controller_trace.csv,Montage_25,late:high_div:stagnant,uniform_0_8,207,0.03735898062230821
quick_ablation\V5\Montage\reports\Montage_25_adare_controller_trace.csv,Montage_25,middle:high_div:moving,one_point,179,0.058175491324967785
quick_ablation\V5\Montage\reports\Montage_25_adare_controller_trace.csv,Montage_25,middle:high_div:moving,two_point,172,0.038214314718305435
quick_ablation\V5\Montage\reports\Montage_25_adare_controller_trace.csv,Montage_25,middle:high_div:moving,uniform_0_5,153,0.022038429314422233
quick_ablation\V5\Montage\reports\Montage_25_adare_controller_trace.csv,Montage_25,middle:high_div:moving,uniform_0_8,175,0.0404929851561155
quick_ablation\V5\Montage\reports\Montage_25_adare_controller_trace.csv,Montage_25,middle:high_div:stagnant,one_point,81,0.04540994623318431
quick_ablation\V5\Montage\reports\Montage_25_adare_controller_trace.csv,Montage_25,middle:high_div:stagnant,two_point,77,0.034804293736410793
quick_ablation\V5\Montage\reports\Montage_25_adare_controller_trace.csv,Montage_25,middle:high_div:stagnant,uniform_0_5,69,0.021397175699567207
quick_ablation\V5\Montage\reports\Montage_25_adare_controller_trace.csv,Montage_25,middle:high_div:stagnant,uniform_0_8,70,0.03508552905073503
quick_adare_trace\Montage\reports\Montage_25_adare_only_controller_trace.csv,Montage_25,early:high_div:moving,one_point,10,0.08045854749819215
quick_adare_trace\Montage\reports\Montage_25_adare_only_controller_trace.csv,Montage_25,early:high_div:moving,two_point,11,0.13099932426149644
quick_adare_trace\Montage\reports\Montage_25_adare_only_controller_trace.csv,Montage_25,early:high_div:moving,uniform_0_5,14,0.14055168968218779
quick_adare_trace\Montage\reports\Montage_25_adare_only_controller_trace.csv,Montage_25,early:high_div:moving,uniform_0_8,12,0.12736722161480712
quick_adare_trace\Montage\reports\Montage_25_adare_only_controller_trace.csv,Montage_25,late:high_div:moving,one_point,15,0.08556132792720092
quick_adare_trace\Montage\reports\Montage_25_adare_only_controller_trace.csv,Montage_25,late:high_div:moving,two_point,13,0.05542398573366844
quick_adare_trace\Montage\reports\Montage_25_adare_only_controller_trace.csv,Montage_25,late:high_div:moving,uniform_0_5,13,0.0999104345959633
quick_adare_trace\Montage\reports\Montage_25_adare_only_controller_trace.csv,Montage_25,late:high_div:moving,uniform_0_8,13,0.050644415549747364
quick_adare_trace\Montage\reports\Montage_25_adare_only_controller_trace.csv,Montage_25,middle:high_div:moving,one_point,8,0.011555045978046744
quick_adare_trace\Montage\reports\Montage_25_adare_only_controller_trace.csv,Montage_25,middle:high_div:moving,two_point,10,0.10080258885948612
quick_adare_trace\Montage\reports\Montage_25_adare_only_controller_trace.csv,Montage_25,middle:high_div:moving,uniform_0_5,8,0.01038255366258029
quick_adare_trace\Montage\reports\Montage_25_adare_only_controller_trace.csv,Montage_25,middle:high_div:moving,uniform_0_8,9,0.07087639299468851
