benchmark,algorithm,source_run,point,makespan,latency,cost,energy
Epigenomics_24,QMOEA/D-AWA-style,4,10,480932.783098696,1208216.3162259313,490003.86733846157,715948920.076923
Epigenomics_24,QMOEA/D-AWA-style,4,11,480932.783098696,1208996.4546467005,490115.1846461539,715897429.6923076
Epigenomics_24,QMOEA/D-AWA-style,4,12,480932.783098696,1208998.5806502344,489872.38230307697,716009739.1461538
Epigenomics_24,QMOEA/D-AWA-style,4,13,481334.5816646154,1210207.4165591104,489825.3157646154,716033753.5692307
Epigenomics_24,QMOEA/D-AWA-style,4,14,481419.2659326593,1209797.3377877884,489694.6158,716094209.4999999
Epigenomics_24,QMOEA/D-AWA-style,4,15,481501.3196938462,1209259.7552434583,489956.8008,715972934.4999999
Epigenomics_24,QMOEA/D-AWA-style,4,16,481501.3196938462,1209259.7591034584,490170.26810769236,715874194.1153845
Epigenomics_24,QMOEA/D-AWA-style,4,17,481620.8899977374,1210340.5664779295,489954.62580000004,715971696.9999999
Montage_25,ADARE,4,1,3016.1446001021627,13265.739457626203,6159.087256923076,11258701.893846156
Montage_25,ADARE,4,2,3062.664866772836,13537.576383067906,5779.2690261538455,12818215.462307693
Montage_25,ADARE,4,3,3150.6544098467543,13862.181482433898,5644.722718461538,12423662.876923077
Montage_25,ADARE,4,4,3207.6605184735577,13472.13021786058,5869.211676923077,12491679.063846154
Montage_25,ADARE,4,5,3209.3192952493987,14594.658732590146,4822.892333846153,11582412.107692307
Montage_25,ADARE,4,6,3217.104530612981,14787.901203100962,4162.188256923077,10806628.923846154
Montage_25,ADARE,4,7,3223.2013520312494,13987.476049717547,5056.406103076922,11280554.586153848
Montage_25,ADARE,4,8,3231.72761407452,13865.108165982572,5586.765599999999,11503689.469999999
Montage_25,ADARE,4,9,3233.9044238581732,13663.85971467248,5578.410138461539,12594780.986923076
Montage_25,ADARE,4,10,3236.7155101862973,14340.800664969951,4861.612872307691,11526360.654615384
Montage_25,ADARE,4,11,3238.891478061898,14157.256024828728,4825.441298461537,12594871.646923078
Montage_25,ADARE,4,12,3261.894307599159,14811.749938581728,4119.069026153846,11638292.962307692
Montage_25,ADARE,4,13,3263.1899900871385,13704.540160015025,5531.53838153846,13250044.123076925
Montage_25,ADARE,4,14,3264.7808078786056,15012.80995873798,3819.894606153846,10902588.292307692
Montage_25,ADARE,4,15,3276.524276364183,14880.403423656857,3742.0662984615387,11560501.646923078
Montage_25,ADARE,4,16,3280.393900664062,13967.769408831131,5470.242487692307,12363024.885384617
Montage_25,ADARE,4,17,3281.508359714544,13690.793275339549,5533.135410769231,12401240.76153846
Montage_25,ADARE,4,18,3284.5128757962734,15102.400579900843,3363.6209138461536,11751258.377692308
Montage_25,ADARE,4,19,3284.5128757962734,15289.842457749402,3079.958221538461,11882467.993076924
Montage_25,ADARE,4,20,3292.2232584495196,14783.172749699523,4476.628759999999,11717449.040000003
Montage_25,ADARE,4,21,3308.078163722957,12992.413269987981,6821.893990769231,13712142.031538466
Montage_25,ADARE,4,22,3308.4743733353357,14604.412935823315,4146.541872307691,11710391.124615382
Montage_25,ADARE,4,23,3312.722671938101,15133.103914597355,3992.148836923077,10874961.753846152
Montage_25,ADARE,4,24,3333.8723663040855,14252.255723070915,4677.106298461537,12510474.146923078
Montage_25,ADARE,4,25,3337.061913584736,13043.521354465145,6538.461949230769,13164793.83846154
Montage_25,ADARE,4,26,3338.3316855378603,15021.275450501806,3504.8853753846147,11049194.83076923
Montage_25,ADARE,4,27,3344.2189506159857,14271.9023965625,4960.409795384614,11287267.00076923
Montage_25,ADARE,4,28,3344.220986748798,15092.250234834735,3699.217298461538,10938216.176923076
Montage_25,ADARE,4,29,3353.1333478545675,14499.643762265623,4842.862067692306,10408768.185384614
Montage_25,ADARE,4,30,3375.0210591406244,13976.455866207934,5420.951683076921,11712757.416153846
Montage_25,ADARE,4,31,3378.871550874398,14089.910418677884,4922.490144615385,12382611.83923077
Montage_25,ADARE,4,32,3392.126250600961,15165.729713686902,3262.763221538461,11624707.993076924
Montage_25,ADARE,4,33,3392.548921102764,13969.397215534858,5128.40415076923,13395683.161538465
Montage_25,ADARE,4,34,3396.944678257211,14213.816286105768,4746.695109230768,11891370.908461537
Montage_25,ADARE,4,35,3405.1906148918265,13982.034558308296,5108.82915076923,13384545.661538465
Montage_25,ADARE,4,36,3428.8659006580533,14330.611537052286,5167.553103076922,10769663.646153847
Montage_25,ADARE,4,37,3436.7995835306483,14253.753786105768,4684.925109230768,11856225.908461537
Montage_25,ADARE,4,38,3456.055999846754,14670.10949431791,4595.657103076922,11119451.616153846
Montage_25,ADARE,4,39,3471.5377353545678,14373.2833717488,5105.134759999999,10873021.070000002
Montage_25,ADARE,4,40,3479.322236893029,14381.067873287262,5092.67322153846,10846477.993076926
Montage_25,ADARE,4,41,3529.8452720582936,14625.945412701327,4651.591872307691,10490958.624615384
Montage_25,ADARE,4,42,3541.357237199519,14737.405767632214,4541.197298461538,10553241.176923078
Montage_25,ADARE,4,43,3561.950717235577,14319.294344582333,5172.467801538459,11142063.793076923
Montage_25,ADARE,4,44,3561.950717235577,14614.72191001202,4715.282801538459,10881941.293076923
Montage_25,ADARE,4,45,3586.5272555859374,15134.615222286659,4226.471109230768,10642730.438461538
Montage_25,ADARE,4,46,3651.303870913461,15409.694199456131,3847.961109230769,10852362.938461538
Montage_25,ADARE,4,47,3698.2679039603368,15923.445164200723,4250.3597599999985,10284826.07
Montage_25,ADARE,4,48,3746.1253499308887,15158.557331853966,4506.679529230767,10578180.578461539
Montage_25,ADARE,4,49,3763.3052994741583,15469.336085874398,4115.257298461538,10307383.676923076
Montage_25,ADARE,4,50,3767.224375342548,15511.847643407453,3971.355375384615,10812337.33076923
Montage_25,ADARE,4,51,3772.9361759405047,15767.130268533649,3658.4796061538464,10972315.79230769
Montage_25,ADARE,4,52,3797.2167554266816,15365.422033052882,4193.397263076921,10729822.746153846
Montage_25,ADARE,4,53,3824.475918040865,15671.072978476564,3393.5124523076925,10607576.454615382
Montage_25,ADARE,4,54,3825.649614344952,15932.901497584135,4244.073606153845,10287733.762307692
Montage_25,ADARE,4,55,3952.4888496243984,15358.17164209435,4516.894529230767,10573455.578461539
Montage_25,ADARE,4,56,4011.235722599159,16907.71255811899,3333.4212984615388,10667679.146923076
Montage_25,ADARE,4,57,4013.4853173257216,17240.941198599754,3144.8366830769232,10754909.916153846
Montage_25,ADARE,4,58,4026.363277394831,14938.314755594956,5084.521647692305,10248526.485384615
Montage_25,ADARE,4,59,4051.0635012860575,18401.06937930889,2896.0789907692315,11460927.031538462
Montage_25,ADARE,4,60,4053.263681460336,17339.487343653847,2344.611263076923,11751010.716153847
Montage_25,ADARE,4,61,4057.1672488641825,15955.802387232572,3250.944724615385,11232167.63923077
Montage_25,ADARE,4,62,4080.3677701562497,15981.65702358474,4456.2554107692295,10106128.261538463
Montage_25,ADARE,4,63,4107.7786779567305,17272.893500282447,2759.6926476923086,11833176.015384616
Montage_25,ADARE,4,64,4108.58714626202,18824.013148350357,2343.6061446153853,11560773.869230768
Montage_25,ADARE,4,65,4116.951411742789,17622.13064745793,2904.172298461539,11286673.676923076
Montage_25,ADARE,4,66,4116.951411742789,17750.852223404443,2714.798452307692,10891455.984615382
Montage_25,ADARE,4,67,4116.951411742789,18339.311842686293,2721.0846061538464,10888548.29230769
Montage_25,ADARE,4,68,4128.254605546875,17991.07956338942,3248.0741861538463,10644786.59230769
Montage_25,ADARE,4,69,4132.55347709435,16138.37998185096,3290.728186153846,10687427.062307691
Montage_25,ADARE,4,70,4166.548326376202,17277.703580748195,3097.926843076923,11217243.546153847
Montage_25,ADARE,4,71,4188.027325132211,18903.453424447114,2222.9288369230776,11596401.753846152
Montage_25,ADARE,4,72,4213.2043140625,19177.864799444113,2537.913955384615,11533266.100769231
Montage_25,ADARE,4,73,4222.6022717818505,16677.997173344345,4253.290410769231,10243535.761538459
Montage_25,ADARE,4,74,4237.176175231369,17065.125774942913,4899.498487692305,9880911.915384617
Montage_25,ADARE,4,75,4250.376570859375,15895.528453344346,3391.636878461539,11512149.476923078
Montage_25,ADARE,4,76,4291.986612857573,16610.213889498198,4178.3553753846145,10234672.330769232
Montage_25,ADARE,4,77,4337.303011000599,17214.284861559496,3200.999339999999,10696624.370000001
Montage_25,ADARE,4,78,4378.4584472175475,16386.70971329928,4627.664570769229,9994534.861538462
Montage_25,ADARE,4,79,4472.564378422476,17535.655955772236,3603.806564615385,10468125.569230769
Montage_25,ADARE,4,80,4568.738076397234,17851.85794657752,4398.920339999999,10176173.899999999
Montage_25,ADARE,4,81,4683.198266195915,18656.040321604567,2764.412683076923,10836199.446153844
Montage_25,ADARE,4,82,4685.396205351562,16977.76579556791,3227.1292215384615,11161070.023076922
Montage_25,ADARE,4,83,4701.781644612379,17544.951158918262,3867.370410769231,10326020.76153846
Montage_25,ADARE,4,84,4787.326935856369,17202.655800288463,4635.522263076921,9990900.246153846
Montage_25,ADARE,4,85,4810.937583500601,18506.212127301682,2435.0958784615377,11699284.946923079
Montage_25,ADARE,4,86,4853.513487124399,19661.143872418867,2215.4001092307694,11325720.90846154
Montage_25,ADARE,4,87,4855.763487124399,19630.967831628604,1937.2378015384613,11454386.293076923
Montage_25,ADARE,4,88,4857.264081850963,17207.617947388822,3222.1743753846145,11335217.800769232
Montage_25,ADARE,4,89,4882.011053185096,19896.604035820306,1917.9592215384619,11280230.023076922
Montage_25,ADARE,4,90,4896.771783933292,19333.808280081128,2183.467647692308,11104918.515384614
Montage_25,ADARE,4,91,4905.2632713040875,18742.621581090745,1847.921683076923,11495699.916153846
Montage_25,ADARE,4,92,4919.886354765626,18596.919020772235,1757.5976830769232,11475109.446153846
Montage_25,ADARE,4,93,4940.589199335938,16961.288089158654,2930.1209138461536,11778573.377692308
Montage_25,ADARE,4,94,4940.589199335938,17074.89582300481,2748.217067692308,11391118.185384614
Montage_25,ADARE,4,95,4943.4446786628605,19131.423230850356,2035.5626830769236,11225831.946153848
Montage_25,ADARE,4,96,4944.197022983773,17249.092262953724,2797.0518784615388,11360004.476923076
Montage_25,ADARE,4,97,4944.197022983773,18312.53488128305,2459.171458461539,11516292.776923077
Montage_25,ADARE,4,98,4989.823261781851,18610.74976714242,1996.2745707692309,11244004.86153846
Montage_25,ADARE,4,99,5026.513701132812,17473.466562445916,3114.75534,10706453.9
Montage_25,ADARE,4,100,5136.803682172476,18365.36180088642,2577.7735707692314,11017207.831538461
Montage_25,ADARE,4,101,5157.078570733173,19371.891616896028,4358.476529230768,10098857.13846154
Montage_25,ADARE,4,102,5240.326816487379,18684.601944002403,3411.776109230769,10569065.438461538
Montage_25,ADARE,4,103,5652.261048302284,21077.73693718149,1634.8203753846155,11411197.33076923
Montage_25,ADARE,4,104,5694.839579053486,21301.215141460336,1521.8880323076926,11527151.784615384
Montage_25,NSGA-III,3,1,3191.8912811298073,14103.963278728967,5221.044949230768,11440422.27846154
Montage_25,NSGA-III,3,2,3231.237389753606,13512.38756607572,5812.524026153845,12703667.962307693
Montage_25,NSGA-III,3,3,3231.237389753606,14401.016652626202,4483.163221538461,12227752.993076924
Montage_25,NSGA-III,3,4,3239.24599695012,13075.647700685102,6498.128446153846,13564405.132307693
Montage_25,NSGA-III,3,5,3246.9863799879813,14908.33861724159,4423.602836923076,12132804.723846154
Montage_25,NSGA-III,3,6,3252.316337692307,14265.187908323318,4964.677067692307,11008438.185384616
Montage_25,NSGA-III,3,7,3252.316337692307,14448.475515291466,4687.300529230769,11136740.10846154
Montage_25,NSGA-III,3,8,3252.987389753606,13817.591679420073,5340.670984615383,12450330.23923077
Montage_25,NSGA-III,3,9,3267.610473215145,14244.749979387021,4717.787333846153,12059997.107692309
Montage_25,NSGA-III,3,10,3271.0922950270433,13080.709221793872,6474.332907692306,12800039.085384617
Montage_25,NSGA-III,3,11,3287.8397536778843,13197.878544648436,6287.380179999999,12461585.270000003
Montage_25,NSGA-III,3,12,3297.301423903245,14669.423496802885,4006.130564615385,10915608.539230771
Montage_25,NSGA-III,3,13,3297.301423903245,14853.230108888221,3727.9686061538464,11044273.762307694
Montage_25,NSGA-III,3,14,3310.051423903245,15046.038026847955,3436.1859492307694,11179239.308461541
Montage_25,NSGA-III,3,15,3324.561850138222,15001.52768108173,3511.2499907692313,11532654.061538462
Montage_25,NSGA-III,3,16,3330.4732682151443,15147.732774275843,3320.915913846154,10704873.377692308
Montage_25,NSGA-III,3,17,3421.1259440624995,15018.118413780048,3993.261718461539,10982585.846923077
Montage_25,NSGA-III,3,18,3432.9594218930292,13739.199690835338,6047.148138461538,12535912.076923078
Montage_25,NSGA-III,3,19,3703.5616464182694,15098.063272241588,4909.017138461539,10410475.046923077
Montage_25,NSGA-III,3,20,3703.692125817308,15809.066962235578,3164.698990769231,10809439.531538462
Montage_25,NSGA-III,3,21,3750.007790321514,16055.080341667668,2818.7421030769233,10905746.616153847
Montage_25,NSGA-III,3,22,3759.5234245793276,15875.422973611781,3546.213606153846,10536943.762307694
Montage_25,NSGA-III,3,23,3763.853903398438,16363.564519492189,4090.640564615385,10317423.539230771
Montage_25,NSGA-III,3,24,3785.973006391227,15541.296906526444,4049.931144615385,10241576.36923077
Montage_25,NSGA-III,3,25,3804.9518331159848,14899.618389026444,4860.227452307691,10581566.454615388
Montage_25,NSGA-III,3,26,3902.535055766226,15509.998073215147,4624.815949230769,10520844.308461538
Montage_25,NSGA-III,3,27,3905.337361826924,15298.35287021334,4228.301109230769,10159070.438461538
Montage_25,NSGA-III,3,28,4043.833828170072,16403.23070203726,4504.807872307692,10157258.154615385
Montage_25,NSGA-III,3,29,4096.974083644832,18390.633387929687,2431.6939907692313,12081814.531538464
Montage_25,NSGA-III,3,30,4101.472263332332,18563.86496154747,2133.0951092307696,11254305.90846154
Montage_25,NSGA-III,3,31,4104.5618501382205,15734.43878640024,3583.815375384616,10553204.830769232
Montage_25,NSGA-III,3,32,4104.5618501382205,15969.82318686298,3227.5999907692317,10717974.061538462
Montage_25,NSGA-III,3,33,4105.222263332332,16324.021566646632,2692.824724615385,10995400.139230771
Montage_25,NSGA-III,3,34,4151.163569903846,15876.775126616587,3416.339221538462,10534647.523076922
Montage_25,NSGA-III,3,35,4296.989153704927,17698.219635880407,4803.595179999999,9987642.770000003
Montage_25,NSGA-III,3,36,4319.108256697717,16342.818432608175,4762.88576,9911795.600000001
Montage_25,NSGA-III,3,37,4324.590280655048,18152.45808728966,5072.216913846153,9768712.90769231
Montage_25,NSGA-III,3,38,4342.222657863581,19070.174739858772,2049.0174523076926,11293196.454615386
Montage_25,NSGA-III,3,39,4349.7165632481965,18182.082221472356,3131.216333846154,10761210.07769231
Montage_25,NSGA-III,3,40,4357.5010647866575,18460.78682557091,2580.2412984615385,10983759.146923078
Montage_25,NSGA-III,3,41,4369.962562310696,17510.132578010816,2828.282452307692,10869026.454615386
Montage_25,NSGA-III,3,42,4369.962562310696,17654.64991440505,2630.5305292307694,10960497.60846154
Montage_25,NSGA-III,3,43,4369.962562310696,18607.850595573913,3388.797836923077,10609757.223846154
Montage_25,NSGA-III,3,44,4509.249403398437,17005.08515862981,3046.30976,10864201.070000002
Montage_25,NSGA-III,3,45,4708.765061947115,17109.011440402646,4533.658872307692,10081542.684615385
Montage_25,NSGA-III,3,46,4741.8476118629815,16755.749767965746,5047.032487692307,9842732.385384617
Montage_25,NSGA-III,3,47,4744.739183158053,17600.775262914663,4739.162103076924,10017446.61615385
Montage_25,NSGA-III,3,48,4847.43897273137,17301.33528738882,2422.929724615385,12095740.139230771
Montage_25,NSGA-III,3,49,4905.474479152644,21613.4835993149,1774.2601446153844,11420286.83923077
Montage_25,NSGA-III,3,50,4917.950667106369,18640.813559717542,2603.3299907692312,10910709.061538462
Montage_25,NSGA-III,3,51,5127.289015063101,16313.477988134015,4772.275179999999,9969822.770000001
Montage_25,NSGA-III,3,52,5138.722468410456,18510.725123575714,2527.7981861538465,11559932.062307695
Montage_25,NSGA-III,3,53,5154.000875333533,20419.03759097355,2026.798186153846,11239757.062307693
Montage_25,NSGA-III,3,54,5159.827373683893,19650.863289897832,1981.2232215384613,11260837.993076924
Montage_25,NSGA-III,3,55,5166.462372857572,18542.874141568504,2477.814724615385,11519335.139230771
Montage_25,NSGA-III,3,56,5263.289421409254,19000.757352905643,2987.570795384616,10732976.53076923
Montage_25,NSGA-III,3,57,5916.1883721454315,19756.430147133404,1860.5808784615385,12355857.44692308
Montage_25,NSGA-III,3,58,5916.1883721454315,21468.794234642417,1229.3497246153847,11704645.139230771
Montage_25,NSGA-III,3,59,5916.1883721454315,21655.889539035452,946.2108784615383,11835612.446923079
Montage_25,NSGA-III,3,60,5983.039681754806,23923.327039179687,1962.3647599999997,11269561.070000002
Montage_25,NSGA-III,3,61,6300.539626487379,21701.796185615985,2976.0461800000007,10738307.3
Montage_25,NSGA-III,3,62,6358.329458410456,21789.0577016917,2824.0916830769233,10870964.916153848
Montage_25,NSGA-III,3,63,6372.690217584135,21803.418558091944,2802.3517184615384,10881020.846923077
Montage_25,NSGA-III,3,64,6733.328184230769,22730.305572941703,1700.1797599999998,11390836.070000002
Montage_25,NSGA-II,3,1,2933.044411093749,13616.73988184195,5880.6996,11987847.44
Montage_25,NSGA-II,3,2,2951.3321310396627,13229.05705783053,6238.547333846153,12415969.607692309
Montage_25,NSGA-II,3,3,3089.883639684495,13493.439292740386,5829.940984615384,12173760.239230769
Montage_25,NSGA-II,3,4,3096.6619232962735,13537.962329585338,5758.48964153846,12038544.223076925
Montage_25,NSGA-II,3,5,3111.9301919020427,13030.729952292666,6982.959375384614,13362580.300769234
Montage_25,NSGA-II,3,6,3125.7334185997593,13928.623607106372,5149.353487692308,11477174.415384617
Montage_25,NSGA-II,3,7,3142.010906640625,13016.626196111778,6582.332333846152,13310524.607692309
Montage_25,NSGA-II,3,8,3142.0117220703123,12902.236237650239,6765.620795384614,13700929.030769233
Montage_25,NSGA-II,3,9,3156.5709673888214,13431.018823007815,5934.77518,12615710.270000001
Montage_25,NSGA-II,3,10,3163.4648566195906,13098.790340510819,6633.928872307692,12727115.184615387
Montage_25,NSGA-II,3,11,3187.9306992578117,13686.495636265025,5542.543061538462,12453874.363076923
Montage_25,NSGA-II,3,12,3207.2174097025227,13775.846331553483,5414.390683076923,12865390.386153849
Montage_25,NSGA-II,3,13,3208.813839963942,13083.429129435095,6481.230026153845,13357289.992307693
Montage_25,NSGA-II,3,14,3218.6215322716344,13201.580132512016,6292.056949230768,12954351.338461539
Montage_25,NSGA-II,3,15,3250.1624034765614,13036.218672460935,6549.610759999998,13116560.600000001
Montage_25,NSGA-II,3,16,3254.9492148948316,13720.648964143627,5499.86829230769,12977517.354615385
Montage_25,NSGA-II,3,17,3280.553115285457,13281.008431021633,6173.725984615384,13068315.239230769
Montage_25,NSGA-II,3,18,3284.173971902043,14020.614585742189,5021.161179999998,12052937.300000003
Montage_25,NSGA-II,3,19,3294.803940480769,13354.060350408654,6073.351753846153,13589929.277692309
Montage_25,NSGA-II,3,20,3294.803940480769,13470.372411177883,5887.120984615383,13193257.73923077
Montage_25,NSGA-II,3,21,3315.7770666286056,15420.658679176684,3211.928103076924,10661506.146153847
Montage_25,NSGA-II,3,22,3334.639464810697,15079.568489516227,3948.0768784615384,12137829.47692308
Montage_25,NSGA-II,3,23,3344.6582793659854,14355.827153236172,4526.249795384615,12831532.000769231
Montage_25,NSGA-II,3,24,3349.506442397837,14174.382503320307,4812.59518,13266252.77
Montage_25,NSGA-II,3,25,3353.5764896304086,13638.88428692608,5621.641529230767,12851192.138461541
Montage_25,NSGA-II,3,26,3383.571844735577,14711.779290504805,4011.9424876923076,11891559.885384614
Montage_25,NSGA-II,3,27,3383.973686586538,14764.214607563099,3886.312298461539,12126463.676923078
Montage_25,NSGA-II,3,28,3420.374038539663,13820.077178710937,5337.250759999998,12507553.100000001
Montage_25,NSGA-II,3,29,3430.9257451262024,14638.456205621991,4131.852487692307,12258332.385384614
Montage_25,NSGA-II,3,30,3493.481430402644,15164.147123347357,4770.256984615384,10024602.269230768
Montage_25,NSGA-II,3,31,3691.36349625,15138.996861015627,4716.401215384615,11217060.73076923
Montage_25,NSGA-II,3,32,3701.511251198918,15281.293235546878,3960.184641538462,10790581.723076925
Montage_25,NSGA-II,3,33,3767.739993879206,15838.047509525242,4379.206529230768,10205484.63846154
Montage_25,NSGA-II,3,34,3867.9375321394227,16560.885275183293,3057.4357246153845,10720852.16923077
Montage_25,NSGA-II,3,35,3992.339710471754,16043.664163984375,4368.205759999999,10210573.100000001
Montage_25,NSGA-II,3,36,4047.7727835486767,15760.976373939304,4763.620759999999,10435550.600000001
Montage_25,NSGA-II,3,37,4091.2786877223557,16935.487653737975,3933.002333846154,10327969.60769231
Montage_25,NSGA-II,3,38,4093.0457554206732,17110.53488805589,3046.158256923077,10831963.923846154
Montage_25,NSGA-II,3,39,4170.723681703726,18184.136864182692,2904.0084523076926,11487323.484615386
Montage_25,NSGA-II,3,40,4355.105551352163,19330.67198774339,2774.0634523076924,11378265.984615384
Montage_25,NSGA-II,3,41,4358.678427067307,16726.466242578128,4171.614256923076,10217598.453846157
Montage_25,NSGA-II,3,42,4386.2322325,19590.241961986176,2126.4837953846154,11733894.970769232
Montage_25,NSGA-II,3,43,4407.5378202493985,16507.056777803486,2730.362683076923,10851949.446153846
Montage_25,NSGA-II,3,44,4542.549100745192,16811.832201911056,4145.41964153846,10281316.723076923
Montage_25,NSGA-II,3,45,4552.5859518269235,17771.02955483774,3865.5750261538465,10443067.492307693
Montage_25,NSGA-II,3,46,4613.737428197116,16198.788625883415,4052.3017184615387,10440155.846923077
Montage_25,NSGA-II,3,47,4657.309529618389,17260.743060558896,4837.902369230769,9973120.538461538
Montage_25,NSGA-II,3,48,4778.078577148438,18914.938482911653,3452.8575230769234,10612433.316153847
Montage_25,NSGA-II,3,49,4819.763033572715,18196.802404296875,3588.7919138461543,10550902.907692308
Montage_25,NSGA-II,3,50,4827.367584341946,18129.601079771637,2716.893836923077,10890486.753846155
Montage_25,NSGA-II,3,51,4841.21369741887,19596.77772634315,2994.2703753846154,10762184.830769232
Montage_25,NSGA-II,3,52,4910.435372184495,19741.24319570913,2507.0262984615388,11567296.646923078
Montage_25,NSGA-II,3,53,4926.408085408654,17538.92870573618,5072.58983076923,9863217.931538463
Montage_25,NSGA-II,3,54,5002.84297953125,17398.14937130709,3797.024795384615,10453237.000769233
Montage_25,NSGA-II,3,55,5031.3425693750005,17982.21640383714,2713.578256923077,11425986.423846155
Montage_25,NSGA-II,3,56,5113.045960498798,19399.42136355769,2329.012872307692,11163683.154615384
Montage_25,NSGA-II,3,57,5114.212817512018,20084.126490312497,2617.541333846154,11062530.07769231
Montage_25,NSGA-II,3,58,5139.758462905649,19599.324759399038,2026.4917184615383,11303615.846923077
Montage_25,NSGA-II,3,59,5144.9493765084135,18466.945037647238,2543.4171030769235,11096816.616153846
Montage_25,NSGA-II,3,60,5180.968266703727,18761.715982737376,2644.3388369230775,10975649.253846154
Montage_25,NSGA-II,3,61,5192.303276899039,18393.62195276442,2663.3271030769233,11463589.116153846
Montage_25,NSGA-II,3,62,5198.483642656251,20589.93524999098,1842.821103076923,11865104.586153848
Montage_25,NSGA-II,3,63,5228.899275579927,18081.825748662864,2410.0311092307693,11000120.438461538
Montage_25,NSGA-II,3,64,5249.150256048677,20400.654332782447,2328.048836923077,11038041.753846154
Montage_25,NSGA-II,3,65,5300.905413236177,18628.233593762016,2946.9734169230774,10751755.053846154
Montage_25,NSGA-II,3,66,5488.584335994592,20058.427761652638,3934.9462153846152,10294763.230769232
Montage_25,NSGA-II,3,67,5518.411234735577,19103.333472154445,4198.1792569230765,10173003.453846155
Montage_25,NSGA-II,3,68,5722.686782340745,20081.47872780048,1942.6189907692308,11817597.031538464
Montage_25,NSGA-II,3,69,5722.686782340745,21042.158187448917,1757.2351446153846,11428161.83923077
Montage_25,NSGA-II,3,70,5722.686782340745,21410.405682878605,1481.9539907692308,11555494.531538462
Montage_25,NSGA-II,3,71,5886.188377028244,19479.116670787254,2240.520144615385,11703134.33923077
Montage_25,NSGA-II,3,72,5886.389523085937,20271.595620772234,4566.550061538461,10098635.923076922
Montage_25,NSGA-II,3,73,5891.6395279687495,21298.06007884314,4839.9977538461535,9972151.307692308
Montage_25,NSGA-II,3,74,5918.14928508714,20917.291028124993,4520.140529230768,10160037.608461542
Montage_25,NSGA-II,3,75,5974.737454140625,20664.558174423073,1687.452836923077,11492747.223846154
Montage_25,NSGA-II,3,76,6005.159776406249,18865.213912911655,1620.2891861538465,11429136.592307692
Montage_25,NSGA-II,3,77,6028.400680853365,20739.482071132814,2407.149606153846,11001453.292307694
Montage_25,NSGA-II,3,78,6061.398640072115,21580.17312913762,1772.2480676923078,11295130.215384616
Montage_25,NSGA-II,3,79,6255.7118529927875,21402.487754308888,2974.999186153846,10738791.592307692
Montage_25,MOEA/D,3,1,3678.234130552885,15157.482573719954,4186.933523076923,10351407.846153844
Montage_25,MOEA/D,3,2,4094.9085587590152,16112.726199362976,3919.136564615385,10788030.569230767
Montage_25,MOEA/D,3,3,4193.2772287019225,15894.024331189905,4000.165061538462,10264595.92307692
Montage_25,MOEA/D,3,4,4366.408953290264,16269.94461239483,3089.1969492307694,10685968.838461537
Montage_25,MOEA/D,3,5,4704.087859209733,18617.16704382512,6270.51464153846,9214434.223076925
Montage_25,MOEA/D,3,6,4704.087859209733,18623.168249254803,5985.542333846152,9346249.60769231
Montage_25,MOEA/D,3,7,4711.876223521633,18630.9566135667,5973.755795384614,9351701.530769235
Montage_25,MOEA/D,3,8,4711.876223521633,18691.878885060094,6258.728103076922,9219886.146153849
Montage_25,MOEA/D,3,9,4716.549377202522,18635.629767247596,5966.68387230769,9354972.684615387
Montage_25,MOEA/D,3,10,5322.897201048676,19874.05410874099,6251.656179999997,9223157.300000003
Montage_25,MOEA/D,3,11,5330.685565360575,20043.37891536058,6239.869641538459,9228609.223076927
Montage_25,MOEA/D,3,12,5337.319437971752,19418.455521093743,5976.3750261538435,9350489.992307695
Montage_25,QL-NSGA-III,3,1,3039.4145045522837,13183.572938221154,6350.946949230769,12404811.338461537
Montage_25,QL-NSGA-III,3,2,3039.4153150991588,13873.160789101566,5308.06618,12757074.799999999
Montage_25,QL-NSGA-III,3,3,3057.8778223888226,12912.366041096759,6743.338872307691,13309190.184615385
Montage_25,QL-NSGA-III,3,4,3095.6963055889432,14036.732473149043,5350.656949230769,11927001.338461539
Montage_25,QL-NSGA-III,3,5,3103.7024076292073,13384.047221298077,6003.314676923078,12481252.653846154
Montage_25,QL-NSGA-III,3,6,3163.300509474159,14189.367613716946,5116.405759999998,12673423.1
Montage_25,QL-NSGA-III,3,7,3181.7630167638226,13036.270045471756,6550.8084523076905,13225043.484615386
Montage_25,QL-NSGA-III,3,8,3271.7583645973564,13891.915082400845,5259.442753846154,12701041.307692308
Montage_25,QL-NSGA-III,3,9,3283.6514396965154,14037.239151649641,5939.637718461538,11449952.876923077
Montage_25,QL-NSGA-III,3,10,3287.398238458535,13954.139992016228,6052.227369230768,10899355.538461538
Montage_25,QL-NSGA-III,3,11,3289.128228458535,14526.275876787864,5102.082369230769,10720525.538461538
Montage_25,QL-NSGA-III,3,12,3312.934765739183,13293.561547524041,6153.166298461538,12988531.64692308
Montage_25,QL-NSGA-III,3,13,3319.096788425481,14716.307551271037,4299.247641538461,11129122.663076922
Montage_25,QL-NSGA-III,3,14,3340.879331523439,15071.778058236181,3458.960795384615,12012731.530769229
Montage_25,QL-NSGA-III,3,15,3340.879331523439,15339.00396313702,3336.1465646153847,10635458.069230767
Montage_25,QL-NSGA-III,3,16,3357.865358374399,14270.32382070012,4985.050523076922,11320739.256153846
