benchmark,algorithm,run,generation,makespan_best,latency_best,cost_best,energy_best
Epigenomics_24,MOEA/D,1,7,344868.6313345855,1128628.74858122,138146.90765230768,716090453.7307692
Epigenomics_24,MOEA/D,1,8,344868.6313345855,1128057.3094667038,138146.90765230768,715955361.8384616
Epigenomics_24,MOEA/D,1,9,344868.6313345855,1128057.3094667038,138146.90765230768,715841356.0692308
Epigenomics_24,MOEA/D,1,10,344868.6313345855,1128057.3094667038,138146.90765230768,715841356.0692308
Epigenomics_24,MOEA/D,1,11,344868.6313345855,1128057.3094667038,138146.90765230768,715841356.0692308
Epigenomics_24,MOEA/D,1,12,344868.6313345855,1128057.3094667038,138146.90765230768,715832027.3846154
Epigenomics_24,MOEA/D,1,13,344868.6313345855,1128057.3094667038,138146.90765230768,715816256.4538462
Epigenomics_24,MOEA/D,1,14,344617.3752165386,1128057.3094667038,138013.79765230766,715816256.4538462
Epigenomics_24,MOEA/D,1,15,344617.3752165386,1128057.3094667038,138013.79765230766,715773367.9923077
Epigenomics_24,MOEA/D,2,0,286387.8651885217,954065.6789480108,94968.59903076924,746875702.5007693
Epigenomics_24,MOEA/D,2,1,312503.0993157993,1051825.9781110426,205233.11303076922,721714414.7776923
Epigenomics_24,MOEA/D,2,2,320838.9549715385,1063324.7592890265,239751.69572307693,721714414.7776923
Epigenomics_24,MOEA/D,2,3,322139.67586919776,1064969.0924536597,202039.06230307693,721714414.7776923
Epigenomics_24,MOEA/D,2,4,321900.00393346156,1064449.6325102674,202039.06230307693,716522038.1846153
Epigenomics_24,MOEA/D,2,5,322074.41867056495,1065188.0791741076,202039.06230307693,716521432.4153845
Epigenomics_24,MOEA/D,2,6,392603.7126423679,1180446.204018693,202039.06230307693,716377986.2615384
Epigenomics_24,MOEA/D,2,7,392603.7126423679,1136839.732858227,202039.06230307693,716336523.9538461
Epigenomics_24,MOEA/D,2,8,392603.7126423679,1136839.732858227,202015.93784153846,716279339.3384615
Epigenomics_24,MOEA/D,2,9,392603.7126423679,1136839.732858227,201920.18880615386,716279339.3384615
Epigenomics_24,MOEA/D,2,10,392603.7126423679,1136839.732858227,201920.18880615386,716279339.3384615
Epigenomics_24,MOEA/D,2,11,392603.7126423679,1136839.732858227,201920.18880615386,716262722.2230769
Epigenomics_24,MOEA/D,2,12,392603.7126423679,1136839.732858227,201920.18880615386,716206768.1846153
Epigenomics_24,MOEA/D,2,13,392603.7126423679,1136839.732858227,201920.18880615386,716205537.6076924
Epigenomics_24,MOEA/D,2,14,392603.7126423679,1116230.070899516,201920.18880615386,716017371.8384615
Epigenomics_24,MOEA/D,2,15,392403.77991442016,1135506.1785971574,201678.8572676923,715988779.5307692
Epigenomics_24,MOEA/D,3,0,280277.6722195433,881448.238669243,128130.01691846154,752843718.6238462
Epigenomics_24,MOEA/D,3,1,322147.0419825661,1060682.595251773,138814.64233846153,751363392.1923077
Epigenomics_24,MOEA/D,3,2,322093.5371821815,1071846.1741554148,138814.64233846153,751090721.6153846
Epigenomics_24,MOEA/D,3,3,322093.5371821815,1072068.954676118,138814.64233846153,717273375.1623077
Epigenomics_24,MOEA/D,3,4,321941.2494292308,1071409.692068026,138814.64233846153,716620029.3076923
Epigenomics_24,MOEA/D,3,5,323939.5703533894,1074663.076946202,138814.64233846153,716620029.3076923
Epigenomics_24,MOEA/D,3,6,323939.5703533894,1074663.076946202,138226.6158,716574241.8076923
Epigenomics_24,MOEA/D,3,7,323939.5703533894,1074663.076946202,138226.6158,716574241.8076923
Epigenomics_24,MOEA/D,3,8,323939.5703533894,1074663.076946202,138226.6158,716446531.8076923
Epigenomics_24,MOEA/D,3,9,323939.5703533894,1074663.076946202,138226.6158,716446531.8076923
Epigenomics_24,MOEA/D,3,10,323939.5703533894,1074663.076946202,138226.6158,716395041.4230769
Epigenomics_24,MOEA/D,3,11,323939.5703533894,1074663.076946202,127330.96426153847,716395041.4230769
Epigenomics_24,MOEA/D,3,12,323939.5703533894,1074663.076946202,127330.96426153847,716254111.8076923
Epigenomics_24,MOEA/D,3,13,323939.5703533894,1074663.076946202,127330.96426153847,716200314.3076923
Epigenomics_24,MOEA/D,3,14,323939.5703533894,1074663.076946202,127330.96426153847,716112482.9615386
Epigenomics_24,MOEA/D,3,15,322056.390940607,1023232.0807427376,127330.96426153847,716082457.576923
Epigenomics_24,MOEA/D,4,0,265180.7498845012,870202.0249014061,130856.59438000001,766784349.8084615
Epigenomics_24,MOEA/D,4,1,320560.4600705198,969168.6116189363,185701.27033846153,766784349.8084615
Epigenomics_24,MOEA/D,4,2,321617.8654465385,993733.5628091076,185701.27033846153,736355305.1384615
Epigenomics_24,MOEA/D,4,3,320988.5422141587,993803.0236310547,185445.49495384615,716599752.6930768
Epigenomics_24,MOEA/D,4,4,320782.7602565655,1022034.0255001353,185445.49495384615,716262912.1161537
Epigenomics_24,MOEA/D,4,5,323662.0493399069,1024409.4103564393,185357.09937999997,716262912.1161537
Epigenomics_24,MOEA/D,4,6,328742.2420764904,1067871.3443984527,185202.30284153845,716262912.1161537
Epigenomics_24,MOEA/D,4,7,328742.2420764904,1067871.3443984527,185202.30284153845,716263517.8853844
Epigenomics_24,MOEA/D,4,8,378129.9537859737,1067871.3443984527,185202.30284153845,716282539.0392308
Epigenomics_24,MOEA/D,4,9,378945.2078331221,1067871.3443984527,184886.84822615382,716223516.3469231
Epigenomics_24,MOEA/D,4,10,378945.2078331221,1067871.3443984527,184886.84822615382,716141131.8930769
Epigenomics_24,MOEA/D,4,11,378945.2078331221,1067871.3443984527,184886.84822615382,716223516.3469231
Epigenomics_24,MOEA/D,4,12,378945.2078331221,1067871.3443984527,184886.84822615382,716223516.3469231
Epigenomics_24,MOEA/D,4,13,378715.705518669,1067871.3443984527,184732.85822615382,716133800.523077
Epigenomics_24,MOEA/D,4,14,378715.705518669,1067871.3443984527,184732.85822615382,716157850.9623077
Epigenomics_24,MOEA/D,4,15,392506.2321363162,1067871.3443984527,158683.65284153845,716180627.8853846
Epigenomics_24,MOEA/D,5,0,281475.9809379838,902276.5326735518,97296.21111384616,733539705.1623076
Epigenomics_24,MOEA/D,5,1,350588.08280984976,1033002.4202490235,202062.7871076923,733539705.1623076
Epigenomics_24,MOEA/D,5,2,357909.33432713046,1104680.3231981038,227191.6005692308,720664095.7392308
Epigenomics_24,MOEA/D,5,3,357822.1073355469,1104680.3231981038,226944.13230307697,720179544.2315384
Epigenomics_24,MOEA/D,5,4,347534.7436789874,1090952.8653143211,140000.62426153844,717752808.6238462
Epigenomics_24,MOEA/D,5,5,360826.79871298984,1104680.3231981038,140000.62426153844,717752808.6238462
Epigenomics_24,MOEA/D,5,6,360826.79871298984,1104680.3231981038,139493.6517230769,717681206.7007691
Epigenomics_24,MOEA/D,5,7,391226.63144188107,1104680.3231981038,139493.6517230769,716812234.2007693
Epigenomics_24,MOEA/D,5,8,391226.63144188107,1104642.3958458714,139493.6517230769,716240197.6623076
Epigenomics_24,MOEA/D,5,9,391226.63144188107,1104642.3958458714,139493.6517230769,716153195.3546153
Epigenomics_24,MOEA/D,5,10,391226.63144188107,1104642.3958458714,139493.6517230769,716240197.6623076
Epigenomics_24,MOEA/D,5,11,391226.63144188107,1104642.3958458714,139493.6517230769,716183755.7153846
Epigenomics_24,MOEA/D,5,12,391226.63144188107,1104642.3958458714,139493.6517230769,715966258.7615384
Epigenomics_24,MOEA/D,5,13,322083.3827604117,1022959.2829112682,139493.6517230769,715888841.4538461
Epigenomics_24,MOEA/D,5,14,322083.3827604117,1022959.2829112682,139137.62014923076,715813829.5853845
Epigenomics_24,MOEA/D,5,15,322083.3827604117,1022848.329429862,139045.5322676923,715733144.9153847
Epigenomics_24,QL-NSGA-III,1,0,286773.87657862384,950442.1488834495,108142.63922615386,776246463.6238463
Epigenomics_24,QL-NSGA-III,1,1,286611.7143054508,949485.0369486628,108142.63922615386,774298274.6707692
Epigenomics_24,QL-NSGA-III,1,2,280536.48030667374,882209.8611551353,33214.09691846154,748017476.0384616
Epigenomics_24,QL-NSGA-III,1,3,280536.48030667374,882209.8611551353,33214.09691846154,748017476.0384616
Epigenomics_24,QL-NSGA-III,1,4,280536.48030667374,882209.8611551353,28742.931533846153,748017476.0384616
Epigenomics_24,QL-NSGA-III,1,5,280536.48030667374,882209.8611551353,33214.09691846154,748017476.0384616
Epigenomics_24,QL-NSGA-III,1,6,280536.48030667374,882209.8611551353,33214.09691846154,748017476.0384616
Epigenomics_24,QL-NSGA-III,1,7,280536.48030667374,882209.8611551353,33214.09691846154,716861183.8161539
Epigenomics_24,QL-NSGA-III,1,8,280264.16894436604,881282.436703119,33214.09691846154,716861183.8161539
Epigenomics_24,QL-NSGA-III,1,9,280264.16894436604,881282.436703119,29167.892492307692,716861183.8161539
Epigenomics_24,QL-NSGA-III,1,10,280264.16894436604,881282.436703119,29167.892492307692,716943269.3384615
Epigenomics_24,QL-NSGA-III,1,11,280264.16894436604,881282.436703119,29167.892492307692,717835640.2692307
Epigenomics_24,QL-NSGA-III,1,12,280264.16894436604,881282.436703119,29035.652492307694,717835640.2692307
Epigenomics_24,QL-NSGA-III,1,13,280264.16894436604,881282.436703119,29073.65672307693,717835640.2692307
Epigenomics_24,QL-NSGA-III,1,14,280264.16894436604,881282.436703119,28636.83918461539,716730023.1538461
Epigenomics_24,QL-NSGA-III,1,15,280264.16894436604,881282.436703119,28680.33884153846,717835640.2692307
Epigenomics_24,QL-NSGA-III,2,0,286387.8651885217,954065.6789480108,94968.59903076924,746875702.5007693
Epigenomics_24,QL-NSGA-III,2,1,283578.13264896034,906822.732263624,94968.59903076924,738878151.5938462
Epigenomics_24,QL-NSGA-III,2,2,262535.98124288465,905708.5899113163,94968.59903076924,721792233.1323076
Epigenomics_24,QL-NSGA-III,2,3,262535.98124288465,905708.5899113163,95221.70072307692,721792233.1323076
Epigenomics_24,QL-NSGA-III,2,4,262535.98124288465,905395.8934926803,95015.91226153847,721792233.1323076
Epigenomics_24,QL-NSGA-III,2,5,262535.98124288465,905395.8934926803,31673.006723076927,721337111.7861538
Epigenomics_24,QL-NSGA-III,2,6,262535.98124288465,883020.9116028488,31673.006723076927,717292893.376923
Epigenomics_24,QL-NSGA-III,2,7,262535.98124288465,883020.9116028488,31673.006723076927,721337111.7861538
Epigenomics_24,QL-NSGA-III,2,8,262535.98124288465,883020.9116028488,33571.7724923077,717397870.6323078
Epigenomics_24,QL-NSGA-III,2,9,262497.8413526893,883020.9116028488,33571.7724923077,717397870.6323078
Epigenomics_24,QL-NSGA-III,2,10,262056.21682677284,883020.9116028488,31188.200953846157,717397870.6323078
Epigenomics_24,QL-NSGA-III,2,11,262056.21682677284,883020.9116028488,33450.445569230775,717397870.6323078
Epigenomics_24,QL-NSGA-III,2,12,262056.21682677284,883020.9116028488,33450.445569230775,717397870.6323078
Epigenomics_24,QL-NSGA-III,2,13,263842.7052259615,883020.9116028488,33450.445569230775,717397870.6323078
Epigenomics_24,QL-NSGA-III,2,14,263842.7052259615,883020.9116028488,31180.94499538462,717397870.6323078
Epigenomics_24,QL-NSGA-III,2,15,263842.7052259615,883020.9116028488,31180.94499538462,717397870.6323078
Epigenomics_24,QL-NSGA-III,3,0,280277.6722195433,881448.238669243,128130.01691846154,752843718.6238462
Epigenomics_24,QL-NSGA-III,3,1,280277.6722195433,881448.238669243,128130.01691846154,752843718.6238462
Epigenomics_24,QL-NSGA-III,3,2,280045.1734495433,881448.238669243,128003.78419076922,752843718.6238462
Epigenomics_24,QL-NSGA-III,3,3,278047.7241254297,879096.5127460097,128003.78419076922,752843718.6238462
Epigenomics_24,QL-NSGA-III,3,4,280091.70429800486,881448.238669243,114948.71810769232,752843718.6238462
Epigenomics_24,QL-NSGA-III,3,5,278727.0381526983,881636.264243164,112869.0798,735085449.97
Epigenomics_24,QL-NSGA-III,3,6,280103.09200257517,881636.264243164,114948.71810769232,734522321.7007692
Epigenomics_24,QL-NSGA-III,3,7,280103.09200257517,881636.264243164,104014.14826153846,718607486.7007693
Epigenomics_24,QL-NSGA-III,3,8,280103.09200257517,881636.264243164,104014.14826153846,718607486.7007693
Epigenomics_24,QL-NSGA-III,3,9,280103.09200257517,881636.264243164,104014.14826153846,718444346.1238462
Epigenomics_24,QL-NSGA-III,3,10,263096.2212127194,864406.1538163702,104014.14826153846,718444346.1238462
Epigenomics_24,QL-NSGA-III,3,11,262061.9541459916,863785.5664852584,105730.3908,718130479.7776922
Epigenomics_24,QL-NSGA-III,3,12,262061.9541459916,863785.5664852584,29214.319800000005,716750730.076923
Epigenomics_24,QL-NSGA-III,3,13,262061.9541459916,863785.5664852584,28765.74999538462,716015594.4999999
Epigenomics_24,QL-NSGA-III,3,14,262061.9541459916,863785.5664852584,28765.74999538462,716015594.4999999
Epigenomics_24,QL-NSGA-III,3,15,262061.9541459916,863785.5664852584,29212.491184615385,716015594.4999999
Epigenomics_24,QL-NSGA-III,4,0,265180.7498845012,870202.0249014061,130856.59438000001,766784349.8084615
Epigenomics_24,QL-NSGA-III,4,1,265180.7498845012,870202.0249014061,130838.37803076924,762944390.7700001
Epigenomics_24,QL-NSGA-III,4,2,265023.55202504806,870202.0249014061,130856.59438000001,762944390.7700001
Epigenomics_24,QL-NSGA-III,4,3,265023.55202504806,870202.0249014061,133065.5880723077,735520804.5307693
Epigenomics_24,QL-NSGA-III,4,4,265023.55202504806,870202.0249014061,133065.5880723077,735520804.5307693
Epigenomics_24,QL-NSGA-III,4,5,265023.55202504806,870202.0249014061,133065.5880723077,735520804.5307693
Epigenomics_24,QL-NSGA-III,4,6,265023.55202504806,870513.2910091104,124975.55764615384,735520804.5307693
Epigenomics_24,QL-NSGA-III,4,7,265335.6888559856,871096.3739866104,115255.25730307693,735520804.5307693
Epigenomics_24,QL-NSGA-III,4,8,265335.6888559856,871096.3739866104,113501.70076461538,746179433.0776922
Epigenomics_24,QL-NSGA-III,4,9,265335.6888559856,871096.3739866104,95068.40268769232,747015681.9238461
Epigenomics_24,QL-NSGA-III,4,10,265335.6888559856,871096.3739866104,95068.40268769232,746681972.9615384
Epigenomics_24,QL-NSGA-III,4,11,265335.6888559856,871096.3739866104,95068.40268769232,746681972.9615384
Epigenomics_24,QL-NSGA-III,4,12,265335.6888559856,871096.3739866104,95068.40268769232,746681972.9615384
Epigenomics_24,QL-NSGA-III,4,13,265335.6888559856,871096.3739866104,95068.40268769232,733867738.1846155
Epigenomics_24,QL-NSGA-III,4,14,265019.4790109766,871096.3739866104,95357.96268769231,732924330.6538461
Epigenomics_24,QL-NSGA-III,4,15,263226.94212195015,871096.3739866104,95357.96268769231,716411784.3930769
Epigenomics_24,QL-NSGA-III,5,0,281475.9809379838,902276.5326735518,97296.21111384616,733539705.1623076
Epigenomics_24,QL-NSGA-III,5,1,281475.9809379838,902276.5326735518,94558.3061076923,733221991.6461538
Epigenomics_24,QL-NSGA-III,5,2,281475.9809379838,902812.5230948075,95075.52110769232,717590458.8469231
Epigenomics_24,QL-NSGA-III,5,3,281475.9809379838,902746.3688440383,95075.52110769232,717590458.8469231
Epigenomics_24,QL-NSGA-III,5,4,281475.9809379838,872889.4225843509,92323.7430723077,717590458.8469231
Epigenomics_24,QL-NSGA-III,5,5,281475.9809379838,872889.4225843509,96867.21341538461,717590458.8469231
Epigenomics_24,QL-NSGA-III,5,6,281475.9809379838,872889.4225843509,96867.21341538461,717590458.8469231
Epigenomics_24,QL-NSGA-III,5,7,281475.9809379838,872889.4225843509,97661.08056923078,717590458.8469231
Epigenomics_24,QL-NSGA-III,5,8,281475.9809379838,872889.4225843509,70394.11461076923,717590458.8469231
Epigenomics_24,QL-NSGA-III,5,9,281475.9809379838,872889.4225843509,70394.11461076923,721125584.4238462
Epigenomics_24,QL-NSGA-III,5,10,281475.9809379838,872889.4225843509,70394.11461076923,721125584.4238462
Epigenomics_24,QL-NSGA-III,5,11,281475.9809379838,872889.4225843509,31615.862492307693,716317950.7392309
Epigenomics_24,QL-NSGA-III,5,12,281475.9809379838,872889.4225843509,31615.862492307693,716317950.7392309
Epigenomics_24,QL-NSGA-III,5,13,280361.5736956761,871774.0708820431,31615.862492307693,716317950.7392309
Epigenomics_24,QL-NSGA-III,5,14,280361.5736956761,871774.0708820431,31263.355918461537,716404587.6930768
Epigenomics_24,QL-NSGA-III,5,15,280361.5736956761,871586.5279453335,31263.355918461537,716342072.3084614
Epigenomics_24,OVEA-style,1,0,286773.87657862384,950442.1488834495,108142.63922615386,776246463.6238463
Epigenomics_24,OVEA-style,1,1,286773.87657862384,947494.1962308201,103385.34364615385,776246463.6238463
Epigenomics_24,OVEA-style,1,2,261845.49776615386,935250.117969498,103378.76303076923,717579717.3630768
Epigenomics_24,OVEA-style,1,3,312738.44280977466,1039709.4878849067,103378.76303076923,717579717.3630768
Epigenomics_24,OVEA-style,1,4,327188.5490084616,1079756.049719973,67071.67691846154,717579717.3630768
Epigenomics_24,OVEA-style,1,5,327188.5490084616,1079756.049719973,34012.399226153844,717579717.3630768
Epigenomics_24,OVEA-style,1,6,327386.5468058053,1079756.049719973,34012.399226153844,717579717.3630768
Epigenomics_24,OVEA-style,1,7,327386.5468058053,1079756.049719973,31983.145338461538,717579717.3630768
Epigenomics_24,OVEA-style,1,8,327386.5468058053,1079756.049719973,31983.145338461538,717579717.3630768
Epigenomics_24,OVEA-style,1,9,390392.8805378817,1186889.5397284855,29305.644995384617,717392493.1323076
Epigenomics_24,OVEA-style,1,10,390392.8805378817,1186004.08707512,29305.644995384617,717142750.876923
Epigenomics_24,OVEA-style,1,11,389425.07913057395,1184990.8550052221,28397.153841538464,717142750.876923
Epigenomics_24,OVEA-style,1,12,390345.1236154027,1185797.5000656429,28397.153841538464,717142750.876923
Epigenomics_24,OVEA-style,1,13,390345.1236154027,1186004.08707512,28637.80841538462,717142750.876923
Epigenomics_24,OVEA-style,1,14,389435.6604338943,1185683.735156271,28265.58191846154,716462307.6076922
Epigenomics_24,OVEA-style,1,15,389435.6604338943,1185683.735156271,28265.58191846154,716462307.6076922
Epigenomics_24,OVEA-style,2,0,286387.8651885217,954065.6789480108,94968.59903076924,746875702.5007693
Epigenomics_24,OVEA-style,2,1,286387.8651885217,953001.1665888943,94968.59903076924,746875702.5007693
Epigenomics_24,OVEA-style,2,2,286387.8651885217,953001.1665888943,94968.59903076924,746875702.5007693
Epigenomics_24,OVEA-style,2,3,311013.4292754297,1047928.1787132181,94420.10845692307,745983515.1930767
Epigenomics_24,OVEA-style,2,4,312555.9138265926,1086049.4967578938,33505.05053384616,717112186.8930768
Epigenomics_24,OVEA-style,2,5,312799.4577499249,1113801.4116166467,33505.05053384616,717112186.8930768
Epigenomics_24,OVEA-style,2,6,346097.51936296583,1207788.3450296812,32256.317492307688,717112186.8930768
Epigenomics_24,OVEA-style,2,7,380105.68014423386,1207788.3450296812,28273.364030769233,717112186.8930768
Epigenomics_24,OVEA-style,2,8,377410.0966932393,1207788.3450296812,28273.364030769233,717112186.8930768
Epigenomics_24,OVEA-style,2,9,376874.1652287441,1207788.3450296812,28273.364030769233,717112186.8930768
Epigenomics_24,OVEA-style,2,10,376874.1652287441,1207788.3450296812,28036.583610769238,717112186.8930768
Epigenomics_24,OVEA-style,2,11,503983.4911748858,1206690.3306572714,28036.583610769238,717112186.8930768
Epigenomics_24,OVEA-style,2,12,505309.4378491167,1207430.6417565113,27827.80899538462,716752867.4153847
Epigenomics_24,OVEA-style,2,13,505349.93442057696,1207430.6417565113,27790.48576461539,716752867.4153847
Epigenomics_24,OVEA-style,2,14,505349.93442057696,1207430.6417565113,27748.257072307693,716752867.4153847
Epigenomics_24,OVEA-style,2,15,505349.93442057696,1207430.6417565113,27748.257072307693,716752867.4153847
Epigenomics_24,OVEA-style,3,0,280277.6722195433,881448.238669243,128130.01691846154,752843718.6238462
Epigenomics_24,OVEA-style,3,1,262294.65526175784,880113.2776683355,163078.14342153847,752843718.6238462
Epigenomics_24,OVEA-style,3,2,262294.65526175784,966500.3212043688,163078.14342153847,752843718.6238462
Epigenomics_24,OVEA-style,3,3,262294.65526175784,966500.3212043688,106829.36419076924,752843718.6238462
Epigenomics_24,OVEA-style,3,4,312056.2774913822,1089005.736896926,106829.36419076924,746663711.4538461
Epigenomics_24,OVEA-style,3,5,307025.0811744111,1098395.8650061628,69947.6670723077,746487364.2861538
Epigenomics_24,OVEA-style,3,6,305921.64530653844,1098395.8650061628,65260.93899538461,746473552.7476923
Epigenomics_24,OVEA-style,3,7,311445.67271382816,1153453.9054001984,29048.024380000003,721279060.546923
Epigenomics_24,OVEA-style,3,8,344105.78282199526,1216982.017511779,29048.024380000003,721279060.546923
Epigenomics_24,OVEA-style,3,9,345904.87228804996,1218496.2526947027,28347.323261538462,721279060.546923
Epigenomics_24,OVEA-style,3,10,376444.14871208544,1229967.9744966046,27480.256338461542,721279060.546923
Epigenomics_24,OVEA-style,3,11,376444.14871208544,1229967.9744966046,27480.256338461542,718616114.5853847
Epigenomics_24,OVEA-style,3,12,376444.14871208544,1229967.9744966046,27480.256338461542,718596927.1161538
Epigenomics_24,OVEA-style,3,13,391391.6761865085,1229967.9744966046,26995.372338461537,718596927.1161538
Epigenomics_24,OVEA-style,3,14,395253.1632377735,1229967.9744966046,26995.372338461537,718519006.1546153
Epigenomics_24,OVEA-style,3,15,414722.1480643991,1229967.9744966046,26995.372338461537,717191451.1
Epigenomics_24,OVEA-style,4,0,265180.7498845012,870202.0249014061,130856.59438000001,766784349.8084615
Epigenomics_24,OVEA-style,4,1,265180.7498845012,870202.0249014061,95254.53768769231,766784349.8084615
Epigenomics_24,OVEA-style,4,2,265180.7498845012,870202.0249014061,95254.53768769231,766784349.8084615
Epigenomics_24,OVEA-style,4,3,280869.13061394234,970748.4668713401,92758.6726876923,766784349.8084615
Epigenomics_24,OVEA-style,4,4,305876.58250400843,1032717.6593340475,92726.71807230769,764222229.8084615
Epigenomics_24,OVEA-style,4,5,321427.98225583235,1096632.5701421755,92548.61072923077,764222229.8084615
Epigenomics_24,OVEA-style,4,6,322634.02109314007,1096632.5701421755,92548.61072923077,764222229.8084615
Epigenomics_24,OVEA-style,4,7,376618.95232047484,1093726.4576161208,92548.61072923077,762849086.2923077
Epigenomics_24,OVEA-style,4,8,395304.30877964554,1096632.5701421755,31639.70476461538,762849086.2923077
Epigenomics_24,OVEA-style,4,9,395304.30877964554,1096632.5701421755,31639.70476461538,762849086.2923077
Epigenomics_24,OVEA-style,4,10,395304.30877964554,1096632.5701421755,28840.071303076926,762675588.7923077
Epigenomics_24,OVEA-style,4,11,395304.30877964554,1096632.5701421755,30995.37053384615,762675588.7923077
Epigenomics_24,OVEA-style,4,12,395304.30877964554,1096632.5701421755,28398.67230307692,762675588.7923077
Epigenomics_24,OVEA-style,4,13,394481.2804022477,1096154.1554359375,28283.94284153846,762675588.7923077
Epigenomics_24,OVEA-style,4,14,417855.1450629959,1273702.3351488402,28072.650533846157,733140967.2538463
Epigenomics_24,OVEA-style,4,15,417942.02723186905,1273702.3351488402,28072.650533846157,733140967.2538463
Epigenomics_24,OVEA-style,5,0,281475.9809379838,902276.5326735518,97296.21111384616,733539705.1623076
Epigenomics_24,OVEA-style,5,1,281475.9809379838,902276.5326735518,94346.77957538461,733539705.1623076
Epigenomics_24,OVEA-style,5,2,308698.3679147777,994584.5469859737,94346.77957538461,733539705.1623076
Epigenomics_24,OVEA-style,5,3,286479.0271346815,988135.1874423105,94346.77957538461,733378039.2007693
Epigenomics_24,OVEA-style,5,4,283782.43956378306,1008085.8718151593,32047.861107692304,733378039.2007693
Epigenomics_24,OVEA-style,5,5,283782.43956378306,1008085.8718151593,32047.861107692304,718594869.393077
Epigenomics_24,OVEA-style,5,6,307067.8032219682,1099087.6471247266,32047.861107692304,718594869.393077
Epigenomics_24,OVEA-style,5,7,329354.61818924884,1171204.2117605289,32047.861107692304,718594869.393077
Epigenomics_24,OVEA-style,5,8,414710.63537982875,1188406.470326842,31522.251533846153,718594869.393077
Epigenomics_24,OVEA-style,5,9,414710.63537982875,1185267.0412490054,31522.251533846153,718594869.393077
Epigenomics_24,OVEA-style,5,10,414907.45879161963,1185267.0412490054,29874.638261538457,718594869.393077
Epigenomics_24,OVEA-style,5,11,433834.05575680593,1185267.0412490054,29217.310569230765,718594869.393077
Epigenomics_24,OVEA-style,5,12,433834.05575680593,1185267.0412490054,28804.931723076923,718594869.393077
Epigenomics_24,OVEA-style,5,13,433834.05575680593,1185267.0412490054,28804.931723076923,717051094.2007693
Epigenomics_24,OVEA-style,5,14,416010.9224592008,1185267.0412490054,28729.419184615384,716893840.4615384
Epigenomics_24,OVEA-style,5,15,416010.9224592008,1185267.0412490054,28729.419184615384,716893840.4615384
Epigenomics_24,QMOEA/D-AWA-style,1,0,286773.87657862384,950442.1488834495,108142.63922615386,776246463.6238463
Epigenomics_24,QMOEA/D-AWA-style,1,1,306310.80609108176,973080.2484682844,107955.99745692308,769144793.6546154
Epigenomics_24,QMOEA/D-AWA-style,1,2,325873.86492267734,986359.0821782933,107955.99745692308,721378046.2092308
Epigenomics_24,QMOEA/D-AWA-style,1,3,320536.9531038462,1021174.8433947447,107955.99745692308,721378046.2092308
Epigenomics_24,QMOEA/D-AWA-style,1,4,320536.9531038462,1021174.8433947447,107955.99745692308,720952891.7315385
Epigenomics_24,QMOEA/D-AWA-style,1,5,320524.7021792308,1021227.9069785909,107955.99745692308,716967039.2315385
Epigenomics_24,QMOEA/D-AWA-style,1,6,320793.09049833537,1021307.5817904538,488099.33938,716762142.116154
Epigenomics_24,QMOEA/D-AWA-style,1,7,390703.56259538163,1185327.084873245,488099.33938,716649334.0392308
Epigenomics_24,QMOEA/D-AWA-style,1,8,390703.56259538163,1187709.772916256,487671.58438,716649334.0392308
Epigenomics_24,QMOEA/D-AWA-style,1,9,391416.87648590753,1188097.5564933503,487671.58438,716560365.7392309
Epigenomics_24,QMOEA/D-AWA-style,1,10,391828.0099366737,1188644.0644354504,487671.58438,716538132.4461539
Epigenomics_24,QMOEA/D-AWA-style,1,11,388921.80356538465,1186057.8409814453,487671.58438,716404015.1384616
Epigenomics_24,QMOEA/D-AWA-style,1,12,391828.0099366737,1186057.8409814453,487290.54284153844,716355657.1161537
Epigenomics_24,QMOEA/D-AWA-style,1,13,391828.0099366737,1188111.8792067366,486922.07938,716355657.1161537
Epigenomics_24,QMOEA/D-AWA-style,1,14,392311.7391041737,1189128.2123729505,380573.53091846156,716291207.0615385
Epigenomics_24,QMOEA/D-AWA-style,1,15,392311.7391041737,1189128.2123729505,380573.53091846156,716206278.2153847
Epigenomics_24,QMOEA/D-AWA-style,2,0,286387.8651885217,954065.6789480108,94968.59903076924,746875702.5007693
Epigenomics_24,QMOEA/D-AWA-style,2,1,322070.8536809616,1012453.0427769652,94968.59903076924,746875702.5007693
Epigenomics_24,QMOEA/D-AWA-style,2,2,322403.9973527584,1071578.800844333,94747.18403076923,746875702.5007693
Epigenomics_24,QMOEA/D-AWA-style,2,3,322070.8536809616,1073269.6733720282,139127.80091846152,716611504.6161538
Epigenomics_24,QMOEA/D-AWA-style,2,4,322589.7997944321,1065835.1263022204,139127.80091846152,716409830.6846153
Epigenomics_24,QMOEA/D-AWA-style,2,5,359615.4392240055,1135989.9038371905,139127.80091846152,716539340.3546153
Epigenomics_24,QMOEA/D-AWA-style,2,6,390569.7586859616,1162979.3656686838,426816.70899538463,716393594.3384615
Epigenomics_24,QMOEA/D-AWA-style,2,7,390558.36881682096,1162979.3656686838,489254.6246107692,716183608.7615384
Epigenomics_24,QMOEA/D-AWA-style,2,8,390620.97884288465,1162979.3656686838,489254.6246107692,716183608.7615384
Epigenomics_24,QMOEA/D-AWA-style,2,9,391338.03608687804,1162979.3656686838,489254.6246107692,716096606.4538461
