benchmark,baseline,metric,adare_mean,adare_std,baseline_mean,baseline_std,gain_percent
Sipht_1000,OVEA-style,makespan_best,944238.6865902174,37584.578773341316,904958.3528266592,26293.61036817154,-4.340568120164328
Sipht_1000,OVEA-style,latency_best,189743711.9146237,2634922.5386403883,186673652.9245088,2855053.854932464,-1.644612907080377
Sipht_1000,OVEA-style,cost_best,3000945.9526305357,146676.0643926554,3685544.7582770735,238887.67888056417,18.575240583065813
Sipht_1000,OVEA-style,energy_best,8665460208.08217,79972040.84288563,8845695388.927744,118369547.45251754,2.037546771858952
Sipht_1000,QMOEA/D-AWA-style,hv,0.5284967020950868,0.02602343683375133,0.43047695236653993,0.06056856362082942,22.77003430489947
Sipht_1000,QMOEA/D-AWA-style,igd,0.1242924255682474,0.008060478426955746,0.35657798233790655,0.062415999187271726,65.14298926890464
Sipht_1000,QMOEA/D-AWA-style,spacing,0.05834471638455198,0.009946531905270792,0.08396752960315064,0.03088567079556939,30.515144770481896
Sipht_1000,QMOEA/D-AWA-style,epsilon,0.28369040983454313,0.03534550458790492,0.3910584099265834,0.06151321576423894,27.455745066880766
Sipht_1000,QMOEA/D-AWA-style,coverage,0.017045454545454548,0.05657844158508262,0.05918368907012446,0.06940552563251078,-71.19906715301568
Sipht_1000,QMOEA/D-AWA-style,time,15.662703585000235,4.1684080167016635,18.816833870000302,4.3335578730897035,16.76227949287845
Sipht_1000,QMOEA/D-AWA-style,makespan_best,944238.6865902174,37584.578773341316,1294080.2431581381,96421.50627352581,27.033992553209057
Sipht_1000,QMOEA/D-AWA-style,latency_best,189743711.9146237,2634922.5386403883,216831635.43114442,5910450.990411782,12.49260674654763
Sipht_1000,QMOEA/D-AWA-style,cost_best,3000945.9526305357,146676.0643926554,3362741.093379844,226800.67967158437,10.758935365602976
Sipht_1000,QMOEA/D-AWA-style,energy_best,8665460208.08217,79972040.84288563,8142599185.016447,84342771.10671817,-6.421303703955647
